special_id,product_fit_verdict
2312,KEEP_REFERENCE_ONLY
2313,KEEP_REFERENCE_ONLY
2314,KEEP
2315,KEEP_REFERENCE_ONLY
2316,KEEP_REFERENCE_ONLY
2317,KEEP_REFERENCE_ONLY
2318,KEEP
2319,KEEP
2320,KEEP
2321,KEEP
2322,KEEP
2323,KEEP
2324,KEEP
2325,KEEP
2326,KEEP
2327,KEEP_REFERENCE_ONLY
2328,KEEP_REFERENCE_ONLY
2329,KEEP
2330,KEEP
2331,KEEP
2332,KEEP_REFERENCE_ONLY
2333,KEEP
2334,KEEP
2335,KEEP
2336,KEEP
2337,KEEP
2338,KEEP
2339,KEEP
2340,KEEP
2341,KEEP
2342,KEEP
2343,KEEP
2344,KEEP
2345,KEEP
2346,KEEP
2347,KEEP
2348,KEEP
2349,KEEP
2350,KEEP
2351,KEEP_REFERENCE_ONLY
2352,KEEP_REFERENCE_ONLY
2353,KEEP_REFERENCE_ONLY
2354,KEEP_REFERENCE_ONLY
2355,KEEP_REFERENCE_ONLY
2356,KEEP_REFERENCE_ONLY
2357,KEEP_REFERENCE_ONLY
2358,KEEP_REFERENCE_ONLY
2359,KEEP_REFERENCE_ONLY
2360,KEEP
2361,KEEP_REFERENCE_ONLY
2362,KEEP_REFERENCE_ONLY
2363,KEEP
2364,KEEP_REFERENCE_ONLY
2365,KEEP
2366,KEEP
2367,KEEP
2368,KEEP
2369,KEEP
2370,KEEP
2371,KEEP
2372,KEEP
2373,KEEP_REFERENCE_ONLY
2374,KEEP_REFERENCE_ONLY
2375,KEEP_REFERENCE_ONLY
2376,KEEP
2377,KEEP_REFERENCE_ONLY
2378,KEEP_REFERENCE_ONLY
2379,KEEP_REFERENCE_ONLY
2380,KEEP_REFERENCE_ONLY
2381,KEEP
2382,KEEP
2383,KEEP
2384,KEEP
2385,KEEP
2386,KEEP
2387,KEEP
2388,KEEP
2389,KEEP
2390,KEEP
2391,KEEP
2392,KEEP
2393,KEEP_REFERENCE_ONLY
2394,KEEP
2395,KEEP
2396,KEEP
2397,KEEP
2398,KEEP
2399,KEEP
2400,KEEP
2401,KEEP
2402,KEEP
2403,KEEP
2404,KEEP
2405,KEEP_REFERENCE_ONLY
2406,KEEP
2407,KEEP
2408,KEEP
2409,KEEP
2410,KEEP
2411,KEEP
2412,KEEP
2413,KEEP
2414,KEEP
2415,KEEP
2416,KEEP
2417,KEEP
2418,KEEP
2419,KEEP_REFERENCE_ONLY
2420,KEEP
2421,KEEP
2422,KEEP
2423,KEEP
2424,KEEP_REFERENCE_ONLY
2425,KEEP_REFERENCE_ONLY
2426,KEEP
2427,KEEP
2428,KEEP
2429,KEEP
2430,KEEP
2431,KEEP_REFERENCE_ONLY
2432,KEEP
2433,KEEP
2434,KEEP
2435,KEEP
2436,KEEP
2437,KEEP
2438,KEEP
2439,KEEP
2440,KEEP
2441,KEEP
2442,KEEP
2443,KEEP_REFERENCE_ONLY
2444,KEEP
2445,KEEP
2446,KEEP
2447,KEEP
2448,KEEP
2449,KEEP
2450,KEEP
2451,KEEP
2452,KEEP
2453,KEEP
2454,KEEP
2455,KEEP
2456,KEEP
2457,KEEP
2458,KEEP
2459,KEEP
2460,KEEP
2461,KEEP
2462,KEEP
2463,KEEP
2464,KEEP
2465,KEEP
2466,KEEP
2467,KEEP
2468,KEEP
2469,KEEP
2470,KEEP
2471,KEEP_REFERENCE_ONLY
2472,KEEP
2473,KEEP
2474,KEEP
2475,KEEP
2476,KEEP
2477,KEEP
2478,KEEP
2479,KEEP
2480,KEEP
2481,KEEP
2482,KEEP
2483,OUT_OF_SCOPE_PRODUCT
2484,KEEP
2485,KEEP
2486,KEEP
2487,KEEP_REFERENCE_ONLY
2488,KEEP
2489,KEEP
2490,KEEP
2491,KEEP
2492,KEEP
2493,KEEP
2494,KEEP
2495,KEEP
2496,KEEP
2497,KEEP
2498,KEEP_REFERENCE_ONLY
2499,KEEP
2500,KEEP
2501,KEEP_REFERENCE_ONLY
2502,KEEP
2503,KEEP
2504,KEEP
2505,KEEP_REFERENCE_ONLY
2506,KEEP
2507,KEEP
2508,KEEP
2509,KEEP
2510,KEEP
2511,KEEP
2512,KEEP
2513,KEEP
2514,KEEP
2515,KEEP
2516,KEEP
2517,KEEP
2518,KEEP
2519,KEEP_REFERENCE_ONLY
2520,KEEP
2521,KEEP
2522,KEEP
2523,KEEP
2524,KEEP
2525,KEEP
2526,KEEP
2527,KEEP
2528,KEEP_REFERENCE_ONLY
2529,KEEP_REFERENCE_ONLY
2530,KEEP_REFERENCE_ONLY
2531,KEEP_REFERENCE_ONLY
2532,KEEP_REFERENCE_ONLY
2533,KEEP_REFERENCE_ONLY
2534,KEEP_REFERENCE_ONLY
2535,KEEP_REFERENCE_ONLY
2536,KEEP_REFERENCE_ONLY
2537,KEEP_REFERENCE_ONLY
2538,KEEP_REFERENCE_ONLY
2539,KEEP_REFERENCE_ONLY
2540,KEEP_REFERENCE_ONLY
2541,KEEP_REFERENCE_ONLY
2542,KEEP_REFERENCE_ONLY
2543,KEEP_REFERENCE_ONLY
2544,KEEP_REFERENCE_ONLY
2545,KEEP_REFERENCE_ONLY
2546,KEEP_REFERENCE_ONLY
2547,KEEP_REFERENCE_ONLY
2548,KEEP_REFERENCE_ONLY
2549,KEEP_REFERENCE_ONLY
2550,KEEP_REFERENCE_ONLY
2551,KEEP_REFERENCE_ONLY
2552,KEEP_REFERENCE_ONLY
2553,KEEP_REFERENCE_ONLY
2554,KEEP_REFERENCE_ONLY
2555,KEEP_REFERENCE_ONLY
2556,KEEP_REFERENCE_ONLY
2557,KEEP_REFERENCE_ONLY
2558,KEEP_REFERENCE_ONLY
2559,KEEP_REFERENCE_ONLY
2560,KEEP_REFERENCE_ONLY
2561,KEEP_REFERENCE_ONLY
2562,KEEP_REFERENCE_ONLY
2563,KEEP_REFERENCE_ONLY
2564,KEEP_REFERENCE_ONLY
2565,KEEP_REFERENCE_ONLY
2566,KEEP_REFERENCE_ONLY
2567,KEEP_REFERENCE_ONLY
2568,KEEP_REFERENCE_ONLY
2569,KEEP_REFERENCE_ONLY
2570,KEEP_REFERENCE_ONLY
2571,KEEP_REFERENCE_ONLY
2572,KEEP_REFERENCE_ONLY
2573,KEEP_REFERENCE_ONLY
2574,KEEP_REFERENCE_ONLY
2575,KEEP_REFERENCE_ONLY
2576,KEEP_REFERENCE_ONLY
2577,KEEP_REFERENCE_ONLY
2578,KEEP_REFERENCE_ONLY
2579,KEEP_REFERENCE_ONLY
2580,KEEP_REFERENCE_ONLY
2581,KEEP_REFERENCE_ONLY
2582,KEEP_REFERENCE_ONLY
2583,KEEP_REFERENCE_ONLY
2584,KEEP_REFERENCE_ONLY
2585,KEEP_REFERENCE_ONLY
2586,KEEP_REFERENCE_ONLY
2587,KEEP_REFERENCE_ONLY
2588,KEEP_REFERENCE_ONLY
2589,KEEP_REFERENCE_ONLY
2590,KEEP_REFERENCE_ONLY
2591,KEEP_REFERENCE_ONLY
2592,KEEP_REFERENCE_ONLY
2593,KEEP_REFERENCE_ONLY
2594,KEEP_REFERENCE_ONLY
2595,KEEP_REFERENCE_ONLY
2596,KEEP_REFERENCE_ONLY
2597,KEEP_REFERENCE_ONLY
2598,KEEP_REFERENCE_ONLY
2599,KEEP_REFERENCE_ONLY
2600,KEEP_REFERENCE_ONLY
2601,KEEP_REFERENCE_ONLY
2602,KEEP_REFERENCE_ONLY
2603,KEEP_REFERENCE_ONLY
2604,KEEP_REFERENCE_ONLY
2605,KEEP_REFERENCE_ONLY
2606,KEEP_REFERENCE_ONLY
2607,KEEP_REFERENCE_ONLY
2608,KEEP_REFERENCE_ONLY
2609,KEEP_REFERENCE_ONLY
2610,KEEP_REFERENCE_ONLY
2611,KEEP_REFERENCE_ONLY
2612,KEEP_REFERENCE_ONLY
2613,KEEP_REFERENCE_ONLY
2614,KEEP_REFERENCE_ONLY
2615,KEEP_REFERENCE_ONLY
2616,KEEP_REFERENCE_ONLY
2617,KEEP_REFERENCE_ONLY
2618,KEEP_REFERENCE_ONLY
2619,KEEP_REFERENCE_ONLY
2620,KEEP_REFERENCE_ONLY
2621,KEEP_REFERENCE_ONLY
2622,KEEP_REFERENCE_ONLY
2623,KEEP_REFERENCE_ONLY
2624,KEEP_REFERENCE_ONLY
2625,KEEP_REFERENCE_ONLY
2626,OUT_OF_SCOPE_PRODUCT
2627,KEEP_REFERENCE_ONLY
2628,KEEP_REFERENCE_ONLY
2629,KEEP_REFERENCE_ONLY
2630,KEEP_REFERENCE_ONLY
2631,KEEP_REFERENCE_ONLY
2632,KEEP_REFERENCE_ONLY
2633,KEEP_REFERENCE_ONLY
2634,KEEP_REFERENCE_ONLY
2635,KEEP_REFERENCE_ONLY
2636,KEEP_REFERENCE_ONLY
2637,KEEP_REFERENCE_ONLY
2638,KEEP_REFERENCE_ONLY
2639,KEEP_REFERENCE_ONLY
2640,KEEP_REFERENCE_ONLY
2641,KEEP_REFERENCE_ONLY
2642,KEEP_REFERENCE_ONLY
2643,KEEP_REFERENCE_ONLY
2644,KEEP_REFERENCE_ONLY
2645,KEEP_REFERENCE_ONLY
2646,KEEP_REFERENCE_ONLY
2647,KEEP_REFERENCE_ONLY
2648,KEEP_REFERENCE_ONLY
2649,KEEP_REFERENCE_ONLY
2650,KEEP_REFERENCE_ONLY
2651,KEEP_REFERENCE_ONLY
2652,KEEP_REFERENCE_ONLY
2653,KEEP_REFERENCE_ONLY
2654,KEEP_REFERENCE_ONLY
2655,KEEP_REFERENCE_ONLY
2656,KEEP_REFERENCE_ONLY
2657,KEEP_REFERENCE_ONLY
2658,KEEP_REFERENCE_ONLY
2659,KEEP_REFERENCE_ONLY
2660,KEEP_REFERENCE_ONLY
2661,KEEP_REFERENCE_ONLY
2662,KEEP_REFERENCE_ONLY
2663,KEEP_REFERENCE_ONLY
2664,KEEP_REFERENCE_ONLY
2665,KEEP_REFERENCE_ONLY
2666,KEEP_REFERENCE_ONLY
2667,KEEP_REFERENCE_ONLY
2668,KEEP_REFERENCE_ONLY
2669,KEEP_REFERENCE_ONLY
2670,KEEP_REFERENCE_ONLY
2671,KEEP_REFERENCE_ONLY
2672,KEEP_REFERENCE_ONLY
2673,KEEP_REFERENCE_ONLY
2674,KEEP_REFERENCE_ONLY
2675,KEEP_REFERENCE_ONLY
2676,KEEP_REFERENCE_ONLY
2677,KEEP_REFERENCE_ONLY
2678,KEEP_REFERENCE_ONLY
2679,KEEP_REFERENCE_ONLY
2680,KEEP_REFERENCE_ONLY
2681,KEEP_REFERENCE_ONLY
2682,KEEP_REFERENCE_ONLY
2683,KEEP_REFERENCE_ONLY
2684,KEEP_REFERENCE_ONLY
2685,KEEP_REFERENCE_ONLY
2686,KEEP_REFERENCE_ONLY
2687,KEEP_REFERENCE_ONLY
2688,KEEP_REFERENCE_ONLY
2689,KEEP_REFERENCE_ONLY
2690,KEEP_REFERENCE_ONLY
2691,KEEP_REFERENCE_ONLY
2692,KEEP_REFERENCE_ONLY
2693,KEEP_REFERENCE_ONLY
2694,KEEP_REFERENCE_ONLY
2695,KEEP_REFERENCE_ONLY
2696,KEEP_REFERENCE_ONLY
2697,KEEP_REFERENCE_ONLY
2698,KEEP_REFERENCE_ONLY
2699,KEEP_REFERENCE_ONLY
2700,KEEP_REFERENCE_ONLY
2701,KEEP_REFERENCE_ONLY
2702,KEEP_REFERENCE_ONLY
2703,KEEP_REFERENCE_ONLY
2704,KEEP_REFERENCE_ONLY
2705,KEEP_REFERENCE_ONLY
2706,KEEP_REFERENCE_ONLY
2707,KEEP_REFERENCE_ONLY
2708,KEEP_REFERENCE_ONLY
2709,KEEP_REFERENCE_ONLY
2710,KEEP_REFERENCE_ONLY
2711,KEEP_REFERENCE_ONLY
2712,KEEP_REFERENCE_ONLY
2713,KEEP_REFERENCE_ONLY
2714,KEEP_REFERENCE_ONLY
2715,KEEP_REFERENCE_ONLY
2716,KEEP_REFERENCE_ONLY
2717,KEEP_REFERENCE_ONLY
2718,KEEP_REFERENCE_ONLY
2719,KEEP_REFERENCE_ONLY
2720,KEEP_REFERENCE_ONLY
2721,KEEP_REFERENCE_ONLY
2722,KEEP_REFERENCE_ONLY
2723,KEEP_REFERENCE_ONLY
2724,KEEP_REFERENCE_ONLY
2725,KEEP_REFERENCE_ONLY
2726,KEEP_REFERENCE_ONLY
2727,KEEP_REFERENCE_ONLY
2728,KEEP_REFERENCE_ONLY
2729,KEEP_REFERENCE_ONLY
2730,KEEP_REFERENCE_ONLY
2731,KEEP_REFERENCE_ONLY
2732,KEEP_REFERENCE_ONLY
2733,KEEP_REFERENCE_ONLY
2734,KEEP
2735,KEEP_REFERENCE_ONLY
2736,KEEP
2737,KEEP
2738,KEEP_REFERENCE_ONLY
2739,KEEP_REFERENCE_ONLY
2740,KEEP
2741,KEEP_REFERENCE_ONLY
2742,KEEP
2743,KEEP
2744,KEEP_REFERENCE_ONLY
2745,KEEP
2746,KEEP
2747,KEEP
2748,KEEP_REFERENCE_ONLY
2749,KEEP
2750,KEEP
2751,KEEP
2752,KEEP_REFERENCE_ONLY
2753,KEEP
2754,KEEP
2755,KEEP_REFERENCE_ONLY
2756,KEEP_REFERENCE_ONLY
2757,KEEP_REFERENCE_ONLY
2758,KEEP
2759,KEEP
2760,KEEP_REFERENCE_ONLY
2761,KEEP_REFERENCE_ONLY
2762,KEEP_REFERENCE_ONLY
2763,KEEP
2764,KEEP
2765,KEEP
2766,KEEP
2767,KEEP
2768,KEEP_REFERENCE_ONLY
2769,KEEP_REFERENCE_ONLY
2770,REVIEW
2771,KEEP_REFERENCE_ONLY
2772,KEEP_REFERENCE_ONLY
2773,KEEP_REFERENCE_ONLY
2774,KEEP_REFERENCE_ONLY
2775,KEEP_REFERENCE_ONLY
2776,KEEP_REFERENCE_ONLY
2777,KEEP
2778,KEEP_REFERENCE_ONLY
2779,KEEP_REFERENCE_ONLY
2780,KEEP_REFERENCE_ONLY
2781,KEEP_REFERENCE_ONLY
2782,KEEP_REFERENCE_ONLY
2783,KEEP_REFERENCE_ONLY
2784,KEEP_REFERENCE_ONLY
2785,KEEP_REFERENCE_ONLY
2786,KEEP
2787,KEEP
2788,KEEP_REFERENCE_ONLY
