special_id,tag,mechanical_triage,triage_reason,exact_general_overlap,product_fit_verdict,promotion_status,meaning_status,generation_family,generation_role,prompt_use_mode,special_flags,general_canonical,general_display_ja,general_search_ja,general_post_count,general_status,general_confidence,general_primary_path,general_secondary_paths,human_final,human_reason
1436,licking testicles,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1437,testicle licking,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1438,oviposition,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1439,penis under clothes,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1440,coaching (sexual),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1441,penis tentacles,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1442,multiple handjob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1443,nipple to nipple,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1444,food in pussy,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1445,male ryona,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1446,cum in glass,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1447,ddf threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1448,ttf threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1449,sucking nipples (male),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1450,dff threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1451,fft threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1452,multi cock,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1453,barbed penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1454,studded penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1455,precum trail,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1456,nipple fuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1457,loli in a bag,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1458,double anal penetration,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1459,presenting anus,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1460,female ejaculation through clothing,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1461,female fingers in male anus,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1462,prostate massage,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1463,tentacle job,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1464,tentaclejob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1465,tentacles on penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1466,anal beads pull,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1467,panty on penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1468,foreskin retraction,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1469,penis gag,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1470,fellatio under veil,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1471,hidden masturbation,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1472,bunny vibrator,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1473,pierced labia,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1474,trombone (sex act),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1475,smelling anus,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1476,wireless sex toy control,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1477,blue plate special (sex),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1478,studded dildo,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1479,knee pit sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1480,male symbol penetrating female symbol,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1481,mars symbol penetrating venus symbol,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1482,multiple footjob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1483,double vaginal penetration,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1484,used artificial vagina,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1485,hidden fellatio,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1486,nipple bite,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1487,nipple biting,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1488,sex with monsters,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1489,cooperative grinding (sexual),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1490,cum in shoe,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1491,cum lick,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1492,cum licking,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1493,auto fellatio,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1494,licking own penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1495,sucking own penis,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1496,pillow sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1497,male paizuri,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1498,pec fuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1499,vaginal jewelry,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1500,vibrator on stomach,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1501,vibrator on womb,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1502,sexual euphemism,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1503,monster people sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1504,puking cum,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1505,mutual rape,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1506,penetration while penetrated,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1507,tribadism through clothing,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1508,snowballing,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1509,semen on figure,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1510,pee tube,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1511,clit tweak,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1512,orgy is the new black,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1513,testicles and penis touching,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1514,penis bite,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1515,penis biting,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1516,teabagging (sexual),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1517,ear fuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1518,ddm threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1519,ttm threesome,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1520,muscular loli,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1521,muscular shota,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1522,nipple sleeve,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1523,shaving pussy,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
1524,hidden handjob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
