special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,reverse_audit_verdict,reason,general_discoverability_note,provenance_note
1204,penis envy,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=penis_envy; 日本語表示=陰茎の格差社会; 日本語search=陰茎の格差社会; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1205,silicone chainsaw (sex tool),YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=silicone_chainsaw_(sex_tool); 日本語表示=シリコンチェーンソー; 日本語search=シリコンチェーンソー; #64 browse path=OBJECT_PROP.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1206,tail sex,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=tail_sex; 日本語表示=尻尾を使った性行為; 日本語search=尻尾・sex; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1207,penis-shaped jewelry,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=penis-shaped_jewelry; 日本語表示=陰茎形アクセサリー; 日本語search=penis・shaped・アクセサリー; #64 browse path=CLOTHING/ACCESSORY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1208,imminent threesome,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=imminent_threesome; 日本語表示=3人での性行為直前; 日本語search=直前のthreesome; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1209,nipple push,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipple_push; 日本語表示=乳首のプッシュ; 日本語search=乳首のプッシュ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1210,vagina dentata,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=vagina_dentata; 日本語表示=ヴァギナ・デンタータ; 日本語search=ヴァギナ・デンタータ; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1211,cum on shoe,YES,KEEP,KEEP_SPECIAL,FLUID_STATE_ACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=cum_on_shoe; 日本語表示=靴についた精液; 日本語search=cumの上の靴; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1212,nipple rub through clothes,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipple_rub_through_clothes; 日本語表示=服越しに乳首をこする; 日本語search=乳首・rub・越しの服; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1213,aqua pussy,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=aqua_pussy; 日本語表示=水色の女性器; 日本語search=水色のpussy; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1214,bound testicles,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=bound_testicles; 日本語表示=縛られた睾丸; 日本語search=タグ「bound testicles」; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1215,cum on goggles,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=cum_on_goggles; 日本語表示=ゴーグルについた精液; 日本語search=cumの上のgoggles; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1216,green anus,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=green_anus; 日本語表示=緑色の肛門; 日本語search=緑のanus; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1217,implied urethral insertion,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=implied_urethral_insertion; 日本語表示=尿道挿入を示唆; 日本語search=尿道挿入を示唆; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1218,inconspicuous sex toy,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=inconspicuous_sex_toy; 日本語表示=目立たない性具; 日本語search=タグ「inconspicuous sex toy」; #64 browse path=OBJECT_PROP.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1219,tail rape,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=tail_rape; 日本語表示=テールレイプ; 日本語search=テールレイプ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1220,after female ejaculation,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=after_female_ejaculation; 日本語表示=女性射精の後; 日本語search=後の女性・ejaculation; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1221,cum in headwear,YES,KEEP,KEEP_SPECIAL,FLUID_STATE_ACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=cum_in_headwear; 日本語表示=ザーメン帽子; 日本語search=ザーメン帽子; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1222,dog dildo,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=dog_dildo; 日本語表示=犬型ディルド; 日本語search=犬・dildo; #64 browse path=OBJECT_PROP/DAILY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1223,finger on nipple,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=finger_on_nipple; 日本語表示=乳首に指; 日本語search=fingerの上の乳首; #64 browse path=ACTION_CONTACT/INTERACTION.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1224,guided handjob,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=guided_handjob; 日本語表示=誘導された手コキ; 日本語search=タグ「guided handjob」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1225,holding unworn chastity cage,YES,KEEP,KEEP_SPECIAL,RESTRAINT_IMPLEMENTとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=holding_unworn_chastity_cage; 日本語表示=装着していない貞操ケージを持つ; 日本語search=を持つ・未使用の貞操帯・檻; #64 browse path=ACTION_CONTACT/OBJECT_USE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1226,strapless dildo,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=strapless_dildo; 日本語表示=ストラップレスディルド; 日本語search=ストラップレスディルド; #64 browse path=CLOTHING/EVERYDAY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1227,cum on fourth wall,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=cum_on_fourth_wall; 日本語表示=第四の壁についた精液; 日本語search=cumの上のfourth・壁; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1228,dilation insertion,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=dilation_insertion; 日本語表示=拡張挿入; 日本語search=拡張挿入; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1229,imminent pegging,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=imminent_pegging; 日本語表示=ペニスバンドによる挿入直前; 日本語search=ペニスバンドによる挿入直前; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1230,mutual penetration,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=mutual_penetration; 日本語表示=相互挿入; 日本語search=相互挿入; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1231,pussy steam,YES,REVIEW,NEEDS_REVIEW,旧Product-Fit REVIEWを再確認したが、exact overlapだけではGeneral十分性もSpecial不要性も確定できない。意味・視覚的境界を保留。,General exact canonical=pussy_steam; 日本語表示=外陰部からの湯気; 日本語search=猫の蒸気; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1232,thick testicle hair,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=thick_testicle_hair; 日本語表示=濃い睾丸の毛; 日本語search=太い・testicle・髪; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1233,cooperative testicle sucking,YES,KEEP,KEEP_SPECIAL,MULTI_ACTOR_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=cooperative_testicle_sucking; 日本語表示=複数人で睾丸を吸う; 日本語search=タグ「cooperative testicle sucking」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1234,father and son threesome,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=father_and_son_threesome; 日本語表示=父子を含む3P; 日本語search=タグ「father and son threesome」; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1235,folding paizuri,YES,REVIEW,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=folding_paizuri; 日本語表示=おっぱい抱きしめホールド; 日本語search=おっぱい抱きしめホールド; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=REVIEW。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1236,implied after fingering,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=implied_after_fingering; 日本語表示=指入れ後を示唆; 日本語search=implied after fingの指輪; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1237,sexualized chibi,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=sexualized_chibi; 日本語表示=デフォルメエロ; 日本語search=デフォルメエロ; #64 browse path=STYLE_QUALITY_META.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1238,lolidom,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=lolidom; 日本語表示=ロリ優位; 日本語search=ロリ趣味; #64 browse path=PERSON_COUNT.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1239,shotadom,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=shotadom; 日本語表示=ショタおね; 日本語search=ショタおね; #64 browse path=PERSON_COUNT.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1240,requesting internal cumshot,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=requesting_internal_cumshot; 日本語表示=中出しを求める; 日本語search=请求内射; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1241,clitoral stimulation,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=clitoral_stimulation; 日本語表示=クリトリス刺激; 日本語search=クリトリス刺激; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1242,animal sexualization,YES,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,NONHUMAN_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=animal_sexualization; 日本語表示=動物の性的表現; 日本語search=動物の性的表現; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1243,race fetishism,YES,KEEP_REFERENCE_ONLY,NEEDS_REVIEW,race fetishismはidentity-sensitiveな関係/文脈概念で、広いGeneral contextへ正規化すると意味を失う可能性がある。保留。,General exact canonical=race_fetishism; 日本語表示=人種フェティシズム; 日本語search=race・フェティシズム; #64 browse path=(taxonomy pathなし; General検索/overlay経路).,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1244,breeding mount,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=breeding_mount; 日本語表示=擬牝台; 日本語search=擬牝台; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1245,nipple,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1246,cock,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1247,dick,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1248,vagina,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1249,vulva,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1250,sperm,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1251,covered erect nipples,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1252,erect nipple,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1253,erect nipples,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1254,erect nipples under clothes,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1255,errect nipples,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1256,perky nipples,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
