special_id,tag,mechanical_triage,triage_reason,exact_general_overlap,product_fit_verdict,promotion_status,meaning_status,generation_family,generation_role,prompt_use_mode,special_flags,general_canonical,general_display_ja,general_search_ja,general_post_count,general_status,general_confidence,general_primary_path,general_secondary_paths,human_final,human_reason
2075,backless pants,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,backless_pants,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2076,bitchsuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bitchsuit,,,,PROPOSED,MEDIUM,CLOTHING/COSTUME,[],,
2077,bodystocking,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bodystocking,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2078,bodysuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bodysuit,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2079,bondage mittens,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bondage_mittens,,,,PROPOSED,HIGH,OBJECT_PROP,[],,
2080,boyshort panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,boyshort_panties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2081,bra,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bra,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2082,breastless clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,breastless_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2083,bustier,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bustier,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2084,camisole,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,camisole,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2085,chemise,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,chemise,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2086,corset,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,corset,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2087,crotch cutout,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotch_cutout,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2088,crotchless,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2089,crotchless bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_bikini,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2090,crotchless bloomers,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_bloomers,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2091,crotchless leotard,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_leotard,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2092,crotchless panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_panties,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2093,crotchless pants,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_pants,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2094,crotchless pantyhose,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_pantyhose,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2095,crotchless swimsuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotchless_swimsuit,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2096,cupless bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,cupless_bikini,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2097,cupless bra,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,cupless_bra,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2098,fishnets,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,fishnets,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2099,g-string,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,g-string,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2100,garter belt,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,garter_belt,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
2101,garter straps,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,garter_straps,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
2102,gimp mask,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,gimp_mask,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
2103,lace,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,lace,,,,PROPOSED,MEDIUM,COLOR_APPEARANCE,[],,
2104,latex,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,latex,,,,PROPOSED,MEDIUM,COLOR_APPEARANCE,[],,
2105,lingerie,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,lingerie,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2106,maebari,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,maebari,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2107,naked apron,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,naked_apron,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2108,naked towel,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,naked_towel,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2109,nightgown,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,nightgown,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2110,nipple cutout,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,nipple_cutout,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2111,no panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,no_panties,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2112,panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,panties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2113,panties aside,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,panties_aside,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2114,pasties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,pasties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2115,pearl thong,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,pearl_thong,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2116,revealing clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,revealing_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2117,reverse bikini armor,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,reverse_bikini_armor,,,,PROPOSED,HIGH,CLOTHING/COSTUME,[],,
2118,reverse bunnysuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,reverse_bunnysuit,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2119,reverse outfit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,reverse_outfit,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2120,see-through clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,see-through_clothes,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2121,strapless bottom,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,strapless_bottom,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2122,thong,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,thong,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2123,underwear only,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,underwear_only,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2137,downblouse,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,downblouse,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2138,downpants,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,downpants,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2139,upskirt,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,upskirt,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2140,ass focus,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,ass_focus,,,,PROPOSED,HIGH,COMPOSITION_CAMERA,[],,
2141,crotch focus,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,crotch_focus,,,,PROPOSED,HIGH,COMPOSITION_CAMERA,[],,
2142,aphrodisiac,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,aphrodisiac,,,,PROPOSED,MEDIUM,OBJECT_PROP,[],,
2143,condom,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,condom,,,,PROPOSED,HIGH,OBJECT_PROP/DAILY,[],,
2144,condom left inside,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,condom_left_inside,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTIMATE,[],,
2145,lotion,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,lotion,,,,PROPOSED,HIGH,OBJECT_PROP/DAILY,[],,
2146,lotion bottle,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,lotion_bottle,,,,PROPOSED,HIGH,OBJECT_PROP/DAILY,[],,
2147,lube,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,lube,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2148,used condom,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,used_condom,,,,PROPOSED,HIGH,OBJECT_PROP,[],,
2149,caught,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,caught,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2150,peeking,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,peeking,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2151,public indecency,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,public_indecency,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTIMATE,[],,
2152,public use,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,public_use,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2153,voyeurism,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,voyeurism,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTERACTION,[],,
2154,walk-in,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:SCENE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SCENE_CONTEXT,scene_context,SUPPORT,,walk-in,,,,PROPOSED,HIGH,PLACE_BACKGROUND,[],,
2168,backboob,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,backboob,,,,PROPOSED,HIGH,BODY_PART,[],,
2169,breast cutouts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,breast_cutouts,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2170,breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2171,cleavage,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,cleavage,,,,PROPOSED,HIGH,BODY_PART,[],,
2172,cleavage cutout,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,cleavage_cutout,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""CLOTHING""]",,
2173,sideboob,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,sideboob,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2174,underboob,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,underboob,,,,PROPOSED,HIGH,BODY_PART,[],,
2175,underboob cutout,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,underboob_cutout,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2176,breast focus,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,breast_focus,,,,PROPOSED,HIGH,COMPOSITION_CAMERA,[],,
2181,dominatrix,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:RELATION_ROLE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,RELATION_ROLE_CONTEXT,relation_context,SUPPORT,,dominatrix,,,,PROPOSED,HIGH,PERSON_COUNT,[],,
2182,femdom,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:RELATION_ROLE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,RELATION_ROLE_CONTEXT,relation_context,SUPPORT,,femdom,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2195,erection under clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,erection_under_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2196,ball bra,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,ball_bra,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2197,bikini briefs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_briefs,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
