identity_key,is_general,is_special,sexual_intent,review_status,rule_id,evidence
opening_own_clothes,YES,NO,,UNCLASSIFIED,,
opening_window,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
opera_glasses,YES,NO,,UNCLASSIFIED,,
operating_table,YES,NO,,UNCLASSIFIED,,
operation_crossroads,YES,NO,,UNCLASSIFIED,,
ophanim_halo,YES,NO,,UNCLASSIFIED,,
ophiuchus_(constellation),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
oppai,NO,YES,,UNCLASSIFIED,,
oppai_challenge,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_001_review_v1.csv
oppai_hoodie,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_002_review_v1.csv
oppai_loli,YES,YES,,UNCLASSIFIED,,
oppai_mochi,YES,NO,,UNCLASSIFIED,,PILOT_700:chunk_002_review_v1.csv:UNRESOLVED
oppai_oppai,YES,NO,,UNCLASSIFIED,,PILOT_700:chunk_002_review_v1.csv:UNRESOLVED
opposing_sides,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
optical_camouflage,YES,NO,,UNCLASSIFIED,,
optical_illusion,YES,NO,,UNCLASSIFIED,,
optical_sight,YES,NO,,UNCLASSIFIED,,
options,YES,NO,,UNCLASSIFIED,,
options_(shmup),YES,NO,,UNCLASSIFIED,,
ora_ora_get_pregnant_(meme),YES,NO,SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_002_review_v1.csv
oral,YES,YES,,UNCLASSIFIED,,
oral_cumshot,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
oral_invitation,YES,YES,,UNCLASSIFIED,,
oral_object_insertion,NO,YES,,UNCLASSIFIED,,
oral_sandwich,YES,YES,,UNCLASSIFIED,,
oral_sex,NO,YES,SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_003_review_v1.csv
oran_berry,YES,NO,,UNCLASSIFIED,,
orange-framed_eyewear,YES,NO,,UNCLASSIFIED,,
orange-shaped_earrings,YES,NO,,UNCLASSIFIED,,
orange-tinted_eyewear,YES,NO,,UNCLASSIFIED,,
orange_(fruit),YES,NO,,UNCLASSIFIED,,
orange_amps,YES,NO,,UNCLASSIFIED,,
orange_apron,YES,NO,,UNCLASSIFIED,,
orange_arm_warmers,YES,NO,,UNCLASSIFIED,,
orange_armband,YES,NO,,UNCLASSIFIED,,
orange_armor,YES,NO,,UNCLASSIFIED,,
orange_ascot,YES,NO,,UNCLASSIFIED,,
orange_assault_visor,YES,NO,,UNCLASSIFIED,,
orange_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_bag,YES,NO,,UNCLASSIFIED,,
orange_bandana,YES,NO,,UNCLASSIFIED,,
orange_bandeau,YES,NO,,UNCLASSIFIED,,
orange_belt,YES,NO,,UNCLASSIFIED,,
orange_bikini,YES,NO,,UNCLASSIFIED,,
orange_bird,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_blindfold,NO,YES,,UNCLASSIFIED,,
orange_blood,YES,NO,,UNCLASSIFIED,,
orange_bloomers,YES,NO,,UNCLASSIFIED,,
orange_blossoms,YES,NO,,UNCLASSIFIED,,
orange_bodysuit,YES,NO,,UNCLASSIFIED,,
orange_boots,YES,NO,,UNCLASSIFIED,,
orange_border,YES,NO,,UNCLASSIFIED,,
orange_bow,YES,NO,,UNCLASSIFIED,,
orange_bowtie,YES,NO,,UNCLASSIFIED,,
orange_bra,YES,NO,,UNCLASSIFIED,,
orange_bridal_gauntlets,YES,NO,,UNCLASSIFIED,,
orange_buruma,YES,NO,,UNCLASSIFIED,,
orange_butterfly,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_002_review_v1.csv
orange_camisole,YES,NO,,UNCLASSIFIED,,
orange_cape,YES,NO,,UNCLASSIFIED,,
orange_capelet,YES,NO,,UNCLASSIFIED,,
orange_car,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
orange_cardigan,YES,NO,,UNCLASSIFIED,,
orange_cat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_choker,YES,NO,,UNCLASSIFIED,,
orange_cloak,YES,NO,,UNCLASSIFIED,,
orange_coat,YES,NO,,UNCLASSIFIED,,
orange_collar,YES,NO,,UNCLASSIFIED,,
orange_corset,YES,NO,,UNCLASSIFIED,,
orange_dougi,YES,NO,,UNCLASSIFIED,,
orange_dress,YES,NO,,UNCLASSIFIED,,
orange_eyeliner,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_eyeshadow,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_feathers,YES,NO,,UNCLASSIFIED,,
orange_fire,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_flower,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_fur,YES,NO,,UNCLASSIFIED,,
orange_gem,YES,NO,,UNCLASSIFIED,,
orange_gloves,YES,NO,,UNCLASSIFIED,,
orange_goggles,YES,NO,,UNCLASSIFIED,,
orange_hair,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_001_review_v1.csv
orange_hair_ornament,YES,NO,,UNCLASSIFIED,,
orange_hairband,YES,NO,,UNCLASSIFIED,,
orange_hakama,YES,NO,,UNCLASSIFIED,,
orange_halo,YES,NO,,UNCLASSIFIED,,
orange_hanfu,YES,NO,,UNCLASSIFIED,,
orange_haori,YES,NO,,UNCLASSIFIED,,
orange_hat,YES,NO,,UNCLASSIFIED,,
orange_headband,YES,NO,,UNCLASSIFIED,,
orange_headscarf,YES,NO,,UNCLASSIFIED,,
orange_helmet,YES,NO,,UNCLASSIFIED,,
orange_hood,YES,NO,,UNCLASSIFIED,,
orange_hoodie,YES,NO,,UNCLASSIFIED,,
orange_horns,YES,NO,,UNCLASSIFIED,,
orange_jacket,YES,NO,,UNCLASSIFIED,,
orange_juice,YES,NO,,UNCLASSIFIED,,
orange_jumpsuit,YES,NO,,UNCLASSIFIED,,
orange_kimono,YES,NO,,UNCLASSIFIED,,
orange_leaf,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_leg_warmers,YES,NO,,UNCLASSIFIED,,
orange_leggings,YES,NO,,UNCLASSIFIED,,
orange_leotard,YES,NO,,UNCLASSIFIED,,
orange_light,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_lips,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_loincloth,YES,NO,,UNCLASSIFIED,,
orange_male_swimwear,YES,NO,,UNCLASSIFIED,,
orange_male_underwear,YES,NO,,UNCLASSIFIED,,
orange_mask,YES,NO,,UNCLASSIFIED,,
orange_mittens,YES,NO,,UNCLASSIFIED,,
orange_moon,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_nails,YES,NO,,UNCLASSIFIED,,
orange_neckerchief,YES,NO,,UNCLASSIFIED,,
orange_necktie,YES,NO,,UNCLASSIFIED,,
orange_one-piece_swimsuit,YES,NO,,UNCLASSIFIED,,
orange_outline,YES,NO,,UNCLASSIFIED,,
orange_overalls,YES,NO,,UNCLASSIFIED,,
orange_pajamas,YES,NO,,UNCLASSIFIED,,
orange_panties,YES,NO,,UNCLASSIFIED,,
orange_pants,YES,NO,,UNCLASSIFIED,,
orange_pantyhose,YES,NO,,UNCLASSIFIED,,
orange_peel,YES,NO,,UNCLASSIFIED,,
orange_petals,YES,NO,,UNCLASSIFIED,,
orange_planet_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
orange_print,YES,NO,,UNCLASSIFIED,,
orange_pubic_hair,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_005_review_v1.csv
orange_pupils,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_ribbon,YES,NO,,UNCLASSIFIED,,
orange_robe,YES,NO,,UNCLASSIFIED,,
orange_rope,YES,NO,,UNCLASSIFIED,,
orange_rose,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_sailor_collar,YES,NO,,UNCLASSIFIED,,
orange_sandals,YES,NO,,UNCLASSIFIED,,
orange_sarong,YES,NO,,UNCLASSIFIED,,
orange_sash,YES,NO,,UNCLASSIFIED,,
orange_scales,YES,NO,,UNCLASSIFIED,,
orange_scarf,YES,NO,,UNCLASSIFIED,,
orange_sclera,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_scrunchie,YES,NO,,UNCLASSIFIED,,
orange_shawl,YES,NO,,UNCLASSIFIED,,
orange_shirt,YES,NO,,UNCLASSIFIED,,
orange_shoes,YES,NO,,UNCLASSIFIED,,
orange_shorts,YES,NO,,UNCLASSIFIED,,
orange_shrug,YES,NO,,UNCLASSIFIED,,
orange_skin,YES,NO,,UNCLASSIFIED,,
orange_skirt,YES,NO,,UNCLASSIFIED,,
orange_sky,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_sleeves,YES,NO,,UNCLASSIFIED,,
orange_slice,YES,NO,,UNCLASSIFIED,,
orange_slingshot_swimsuit,YES,NO,,UNCLASSIFIED,,
orange_slippers,YES,NO,,UNCLASSIFIED,,
orange_socks,YES,NO,,UNCLASSIFIED,,
orange_sports_bra,YES,NO,,UNCLASSIFIED,,
orange_streaks,YES,NO,,UNCLASSIFIED,,
orange_suit,YES,NO,,UNCLASSIFIED,,
orange_sweater,YES,NO,,UNCLASSIFIED,,
orange_sweater_vest,YES,NO,,UNCLASSIFIED,,
orange_tabard,YES,NO,,UNCLASSIFIED,,
orange_tail,YES,NO,,UNCLASSIFIED,,
orange_tank_top,YES,NO,,UNCLASSIFIED,,
orange_theme,YES,NO,,UNCLASSIFIED,,
orange_thighhighs,YES,NO,,UNCLASSIFIED,,
orange_tongue,YES,NO,,UNCLASSIFIED,,
orange_tree,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_trim,YES,NO,,UNCLASSIFIED,,
orange_tube_top,YES,NO,,UNCLASSIFIED,,
orange_tulip,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orange_tunic,YES,NO,,UNCLASSIFIED,,
orange_umbrella,YES,NO,,UNCLASSIFIED,,
orange_veil,YES,NO,,UNCLASSIFIED,,
orange_vest,YES,NO,,UNCLASSIFIED,,
orange_visor_cap,YES,NO,,UNCLASSIFIED,,
orange_wings,YES,NO,,UNCLASSIFIED,,
orange_wrist_cuffs,YES,NO,,UNCLASSIFIED,,
orangette,YES,NO,,UNCLASSIFIED,,
orb,YES,NO,,UNCLASSIFIED,,
orbital_frame_(zone_of_the_enders),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
orbital_path,YES,NO,,UNCLASSIFIED,,
orbited,YES,NO,,UNCLASSIFIED,,
orc,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orca,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orca_boy,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orca_girl,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orca_hair_ornament,YES,NO,,UNCLASSIFIED,,
orca_hood,YES,NO,,UNCLASSIFIED,,
orchestra,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orchid,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orchid_mantis,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orchiectomy,NO,YES,,UNCLASSIFIED,,
order_dualies_(splatoon),YES,NO,,UNCLASSIFIED,,
order_of_the_black_knights_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
order_suit_(splatoon),YES,NO,,UNCLASSIFIED,,
ordinal_scale_uniform_(sao),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
orel_cruise,YES,NO,,UNCLASSIFIED,,
oreo,YES,NO,,UNCLASSIFIED,,
organ_(instrument),YES,NO,,UNCLASSIFIED,,
organic,YES,NO,,UNCLASSIFIED,,
organic_bra,YES,NO,,UNCLASSIFIED,,
organic_weapon,YES,NO,,UNCLASSIFIED,,
organization_xiii,YES,NO,,UNCLASSIFIED,,
organs,YES,YES,,UNCLASSIFIED,,
orgasm,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
orgasm_beam,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
orgasm_denial,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
orgasm_face,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80
orgasmic,NO,YES,,UNCLASSIFIED,,
orgasmic_expression,NO,YES,,UNCLASSIFIED,,
orgy,YES,YES,,UNCLASSIFIED,,
orgy_is_the_new_black,NO,YES,,UNCLASSIFIED,,
oridigi,YES,NO,,UNCLASSIFIED,,
oriens_(nijisanji),YES,NO,,UNCLASSIFIED,,
orientation_play,YES,NO,,UNCLASSIFIED,,
origami,YES,NO,,UNCLASSIFIED,,
origami_bird_(honkai:_star_rail),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
origami_family's_elite_guard_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
original_race_uniform_(umamusume),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
original_remodel_(kantai_collection),YES,NO,,UNCLASSIFIED,,
original_terror_(blue_archive),YES,NO,,UNCLASSIFIED,,
originite_prime_(arknights),YES,NO,,UNCLASSIFIED,,
originium_(arknights),YES,NO,,UNCLASSIFIED,,
originium_arts_(arknights),YES,NO,,UNCLASSIFIED,,
orihime_(tanabata)_(cosplay),YES,NO,,UNCLASSIFIED,,
orion_(constellation),YES,NO,,UNCLASSIFIED,,
oripathy_lesion_(arknights),YES,NO,,UNCLASSIFIED,,
orirock_(arknights),YES,NO,,UNCLASSIFIED,,
ork_(warhammer),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ornamental_weight,YES,NO,,UNCLASSIFIED,,
ornate,YES,NO,,UNCLASSIFIED,,
ornate_armor,YES,NO,,UNCLASSIFIED,,
ornate_border,YES,NO,,UNCLASSIFIED,,
ornate_chastity_cage,YES,YES,,UNCLASSIFIED,,
ornate_clothes,YES,NO,,UNCLASSIFIED,,
ornate_ring,YES,NO,,UNCLASSIFIED,,
ornate_weapon,YES,NO,,UNCLASSIFIED,,
orphnoch_(555),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
orrery,YES,NO,,UNCLASSIFIED,,
orthodox_cross,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
osafune_girls_academy_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
osaka_(city),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
osandon,YES,NO,,UNCLASSIFIED,,
osawa_rurino's_cardboard_box,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
oscilloscope,YES,NO,,UNCLASSIFIED,,
osechi,YES,NO,,UNCLASSIFIED,,
oshikatsu,YES,NO,,UNCLASSIFIED,,
oshikko,NO,YES,,UNCLASSIFIED,,
osmanthus,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
osmanthus_blade,YES,NO,,UNCLASSIFIED,,
ostrich,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
osugaki,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
otaku,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
otaku_room,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otamatone,YES,NO,,UNCLASSIFIED,,
otaru_(hokkaido),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
other_focus,YES,NO,,UNCLASSIFIED,,
other_pov,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
other_with_female,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_006_review_v1.csv
other_with_male,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
other_with_other,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
otomad,YES,NO,,UNCLASSIFIED,,
otome_camellia,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otonashi_kotori_(cosplay),YES,NO,,UNCLASSIFIED,,
otonokizaka_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
otonokizaka_track_jacket,YES,NO,,UNCLASSIFIED,,
otoshidama,YES,NO,,UNCLASSIFIED,,
ototachibana_academy_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ots-12_tiss,YES,NO,,UNCLASSIFIED,,
ots-14_groza,YES,NO,,UNCLASSIFIED,,
otter,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otter_boy,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otter_ears,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otter_girl,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
otter_tail,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ottoman_(furniture),YES,NO,,UNCLASSIFIED,,
ouendan,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
oufi_association_south_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ouija,YES,NO,,UNCLASSIFIED,,
ouji_fashion,YES,NO,,UNCLASSIFIED,,
ouran_high_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ouro_kronii_(cosplay),YES,NO,,UNCLASSIFIED,,
ouroboros,YES,NO,,UNCLASSIFIED,,
out-of-frame_censoring,YES,NO,,UNCLASSIFIED,,
out_of_character,YES,NO,,UNCLASSIFIED,,
out_of_frame,YES,NO,,UNCLASSIFIED,,
outdoors,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
outer_glow,YES,NO,,UNCLASSIFIED,,
outer_ring_excavations_(eve_online),YES,NO,,UNCLASSIFIED,,
outer_senshi,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
outfit_connection,YES,NO,,UNCLASSIFIED,,
outie_navel,YES,NO,,UNCLASSIFIED,,
outline,YES,NO,,UNCLASSIFIED,,
outseal,YES,NO,,UNCLASSIFIED,,
outside_border,YES,NO,,UNCLASSIFIED,,
outstretched_arm,YES,NO,,UNCLASSIFIED,,
outstretched_arms,YES,NO,,UNCLASSIFIED,,
outstretched_crossed_arms,YES,NO,,UNCLASSIFIED,,
outstretched_foot,YES,NO,,UNCLASSIFIED,,
outstretched_hand,YES,NO,,UNCLASSIFIED,,
outstretched_leg,YES,NO,,UNCLASSIFIED,,
outstretched_legs,YES,NO,,UNCLASSIFIED,,
oval,YES,NO,,UNCLASSIFIED,,
oval_background,YES,NO,,UNCLASSIFIED,,
oval_border,YES,NO,,UNCLASSIFIED,,
ovaries,YES,NO,,UNCLASSIFIED,,
oven,YES,NO,,UNCLASSIFIED,,
oven_mitts,YES,NO,,UNCLASSIFIED,,
over-kneehighs,YES,NO,,UNCLASSIFIED,,
over-rim_eyewear,YES,NO,,UNCLASSIFIED,,
over_rad_squad!!_(project_sekai),YES,NO,,UNCLASSIFIED,,
over_shoulder,YES,NO,,UNCLASSIFIED,,
over_the_collar_(idolmaster),YES,NO,,UNCLASSIFIED,,
over_the_knee,YES,NO,,UNCLASSIFIED,,
over_the_mouth_gag,YES,YES,,UNCLASSIFIED,,
over_the_mouth_gagged,NO,YES,,UNCLASSIFIED,,
over_the_nose_gag,YES,YES,,UNCLASSIFIED,,
over_the_nose_gagged,NO,YES,,UNCLASSIFIED,,
overall_shorts,YES,NO,,UNCLASSIFIED,,
overall_skirt,YES,NO,,UNCLASSIFIED,,
overalls,YES,NO,,UNCLASSIFIED,,
overalls_pull,YES,NO,,UNCLASSIFIED,,
overalls_removed,YES,NO,,UNCLASSIFIED,,
overblot,YES,NO,,UNCLASSIFIED,,
overboob,NO,YES,,UNCLASSIFIED,,
overcast,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
overcoat,YES,NO,,UNCLASSIFIED,,
overeating,YES,NO,,UNCLASSIFIED,,
overexposure,YES,NO,,UNCLASSIFIED,,
overflow,NO,YES,,UNCLASSIFIED,,
overflowing,YES,NO,,UNCLASSIFIED,,
overflowing_bath,YES,NO,,UNCLASSIFIED,,
