identity_key,bucket,reason
healing_animal,ORDINARY_INTERACTION,no_boundary_cue
heart_arms,ORDINARY_INTERACTION,no_boundary_cue
heart_arms_duo,ORDINARY_INTERACTION,no_boundary_cue
heart_arms_trio,ORDINARY_INTERACTION,no_boundary_cue
heart_floating_above_hand,ORDINARY_INTERACTION,no_boundary_cue
heart_hands,ORDINARY_INTERACTION,no_boundary_cue
heart_hands_duo,ORDINARY_INTERACTION,no_boundary_cue
heart_hands_failure,ORDINARY_INTERACTION,no_boundary_cue
heart_hands_over_eye,ORDINARY_INTERACTION,no_boundary_cue
heart_hands_trio,ORDINARY_INTERACTION,no_boundary_cue
heart_in_heart_hands,ORDINARY_INTERACTION,no_boundary_cue
heart_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
held_down,ORDINARY_INTERACTION,no_boundary_cue
helping,ORDINARY_INTERACTION,no_boundary_cue
henshin,ORDINARY_INTERACTION,no_boundary_cue
hide_and_seek,ORDINARY_INTERACTION,no_boundary_cue
hiding,ORDINARY_INTERACTION,no_boundary_cue
hiding_behind_another,ORDINARY_INTERACTION,no_boundary_cue
high_five,ORDINARY_INTERACTION,no_boundary_cue
hiking,ORDINARY_INTERACTION,no_boundary_cue
hissing,ORDINARY_INTERACTION,no_boundary_cue
hitchhiking,ORDINARY_INTERACTION,no_boundary_cue
holding,ORDINARY_INTERACTION,no_boundary_cue
holding_above_head,ORDINARY_INTERACTION,no_boundary_cue
holding_animal,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_ankle,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_ankles,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_arm,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_feet,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_finger,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_foot,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_hair,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_horns,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_leg,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_legs,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_tail,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_waist,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_wrist,ORDINARY_INTERACTION,no_boundary_cue
holding_another's_wrists,ORDINARY_INTERACTION,no_boundary_cue
holding_back,ORDINARY_INTERACTION,no_boundary_cue
holding_behind_back,ORDINARY_INTERACTION,no_boundary_cue
holding_behind_neck,ORDINARY_INTERACTION,no_boundary_cue
holding_belly,ORDINARY_INTERACTION,no_boundary_cue
holding_bird,ORDINARY_INTERACTION,no_boundary_cue
holding_bug,ORDINARY_INTERACTION,no_boundary_cue
holding_butterfly,ORDINARY_INTERACTION,no_boundary_cue
holding_by_the_ears,ORDINARY_INTERACTION,no_boundary_cue
holding_cat,ORDINARY_INTERACTION,no_boundary_cue
holding_chibi,ORDINARY_INTERACTION,no_boundary_cue
holding_creature,ORDINARY_INTERACTION,no_boundary_cue
holding_detached_hair,ORDINARY_INTERACTION,no_boundary_cue
holding_detached_head,ORDINARY_INTERACTION,no_boundary_cue
holding_digimon,ORDINARY_INTERACTION,no_boundary_cue
holding_dog,ORDINARY_INTERACTION,no_boundary_cue
holding_ear,ORDINARY_INTERACTION,no_boundary_cue
holding_ears,ORDINARY_INTERACTION,no_boundary_cue
holding_eyeball,ORDINARY_INTERACTION,no_boundary_cue
holding_feet,ORDINARY_INTERACTION,no_boundary_cue
holding_finger,ORDINARY_INTERACTION,no_boundary_cue
holding_fish,ORDINARY_INTERACTION,no_boundary_cue
holding_frog,ORDINARY_INTERACTION,no_boundary_cue
holding_ghost,ORDINARY_INTERACTION,no_boundary_cue
holding_head_wreath,ORDINARY_INTERACTION,no_boundary_cue
holding_heart_(organ),ORDINARY_INTERACTION,no_boundary_cue
holding_limb,ORDINARY_INTERACTION,no_boundary_cue
holding_mini_person,ORDINARY_INTERACTION,no_boundary_cue
holding_nose,ORDINARY_INTERACTION,no_boundary_cue
holding_on,ORDINARY_INTERACTION,no_boundary_cue
holding_organ,ORDINARY_INTERACTION,no_boundary_cue
holding_over_opposite_shoulder,ORDINARY_INTERACTION,no_boundary_cue
holding_own_ankle,ORDINARY_INTERACTION,no_boundary_cue
holding_own_ankles,ORDINARY_INTERACTION,no_boundary_cue
holding_own_ears,ORDINARY_INTERACTION,no_boundary_cue
holding_own_foot,ORDINARY_INTERACTION,no_boundary_cue
holding_own_hair,ORDINARY_INTERACTION,no_boundary_cue
holding_own_hand,ORDINARY_INTERACTION,no_boundary_cue
holding_own_horns,ORDINARY_INTERACTION,no_boundary_cue
holding_own_leg,ORDINARY_INTERACTION,no_boundary_cue
holding_own_tail,ORDINARY_INTERACTION,no_boundary_cue
holding_own_wrist,ORDINARY_INTERACTION,no_boundary_cue
holding_paw,ORDINARY_INTERACTION,no_boundary_cue
holding_pokemon,ORDINARY_INTERACTION,no_boundary_cue
holding_rabbit,ORDINARY_INTERACTION,no_boundary_cue
holding_sheep,ORDINARY_INTERACTION,no_boundary_cue
holding_snake,ORDINARY_INTERACTION,no_boundary_cue
holding_stomach,ORDINARY_INTERACTION,no_boundary_cue
holding_to_chest,ORDINARY_INTERACTION,no_boundary_cue
holding_together,ORDINARY_INTERACTION,no_boundary_cue
holding_waist,ORDINARY_INTERACTION,no_boundary_cue
holding_with_feet,ORDINARY_INTERACTION,no_boundary_cue
holding_with_gesture,ORDINARY_INTERACTION,no_boundary_cue
holding_with_tail,ORDINARY_INTERACTION,no_boundary_cue
holding_with_tongue,ORDINARY_INTERACTION,no_boundary_cue
homework,ORDINARY_INTERACTION,no_boundary_cue
hood_grab,ORDINARY_INTERACTION,no_boundary_cue
hood_pull,ORDINARY_INTERACTION,no_boundary_cue
hoodie_pull,ORDINARY_INTERACTION,no_boundary_cue
hoodie_tug,ORDINARY_INTERACTION,no_boundary_cue
horse_racing,ORDINARY_INTERACTION,no_boundary_cue
horseback_archery,ORDINARY_INTERACTION,no_boundary_cue
horseback_riding,ORDINARY_INTERACTION,no_boundary_cue
howling,ORDINARY_INTERACTION,no_boundary_cue
huffing,ORDINARY_INTERACTION,no_boundary_cue
human_tug_of_war,ORDINARY_INTERACTION,no_boundary_cue
humming,ORDINARY_INTERACTION,no_boundary_cue
hummingbird,ORDINARY_INTERACTION,no_boundary_cue
hunting,ORDINARY_INTERACTION,no_boundary_cue
hunting_horn,ORDINARY_INTERACTION,no_boundary_cue
hydrokinesis,ORDINARY_INTERACTION,no_boundary_cue
hypnosis,ORDINARY_INTERACTION,no_boundary_cue
hypnosis_app,ORDINARY_INTERACTION,no_boundary_cue
hypnosis_earrings,ORDINARY_INTERACTION,no_boundary_cue
hypnosis_microphone,ORDINARY_INTERACTION,no_boundary_cue
hypnotizing_viewer,ORDINARY_INTERACTION,no_boundary_cue
iaidou,ORDINARY_INTERACTION,no_boundary_cue
imagining,ORDINARY_INTERACTION,no_boundary_cue
imminent_bite,ORDINARY_INTERACTION,no_boundary_cue
imminent_cheating_(relationship),ORDINARY_INTERACTION,no_boundary_cue
imminent_death,ORDINARY_INTERACTION,no_boundary_cue
imminent_eating,ORDINARY_INTERACTION,no_boundary_cue
imminent_explosion,ORDINARY_INTERACTION,no_boundary_cue
imminent_forced_dressing,ORDINARY_INTERACTION,no_boundary_cue
imminent_headpat,ORDINARY_INTERACTION,no_boundary_cue
imminent_licking,ORDINARY_INTERACTION,no_boundary_cue
imminent_stabbing,ORDINARY_INTERACTION,no_boundary_cue
imminent_suicide,ORDINARY_INTERACTION,no_boundary_cue
imminent_throw,ORDINARY_INTERACTION,no_boundary_cue
imminent_tickling,ORDINARY_INTERACTION,no_boundary_cue
impersonation,ORDINARY_INTERACTION,no_boundary_cue
implied_cannibalism,ORDINARY_INTERACTION,no_boundary_cue
implied_cheating_(relationship),ORDINARY_INTERACTION,no_boundary_cue
implied_death,ORDINARY_INTERACTION,no_boundary_cue
implied_drugging,ORDINARY_INTERACTION,no_boundary_cue
implied_hetero,ORDINARY_INTERACTION,no_boundary_cue
implied_self-harm,ORDINARY_INTERACTION,no_boundary_cue
implied_stepping,ORDINARY_INTERACTION,no_boundary_cue
implied_suicide,ORDINARY_INTERACTION,no_boundary_cue
inflating,ORDINARY_INTERACTION,no_boundary_cue
inhaling,ORDINARY_INTERACTION,no_boundary_cue
injection,ORDINARY_INTERACTION,no_boundary_cue
inside_another's_fur,ORDINARY_INTERACTION,no_boundary_cue
inside_creature,ORDINARY_INTERACTION,no_boundary_cue
inspecting,ORDINARY_INTERACTION,no_boundary_cue
insult,ORDINARY_INTERACTION,no_boundary_cue
interrogation,ORDINARY_INTERACTION,no_boundary_cue
interview,ORDINARY_INTERACTION,no_boundary_cue
introduction,ORDINARY_INTERACTION,no_boundary_cue
it's_ok_to_touch,ORDINARY_INTERACTION,no_boundary_cue
joint_lock,ORDINARY_INTERACTION,no_boundary_cue
judo,ORDINARY_INTERACTION,no_boundary_cue
judo_throw,ORDINARY_INTERACTION,no_boundary_cue
juggling,ORDINARY_INTERACTION,no_boundary_cue
kabedon,ORDINARY_INTERACTION,no_boundary_cue
kabedon_on_viewer,ORDINARY_INTERACTION,no_boundary_cue
kamehameha_(dragon_ball),ORDINARY_INTERACTION,no_boundary_cue
karana_mudra,ORDINARY_INTERACTION,no_boundary_cue
karaoke,ORDINARY_INTERACTION,no_boundary_cue
karate,ORDINARY_INTERACTION,no_boundary_cue
karate_chop,ORDINARY_INTERACTION,no_boundary_cue
kendo,ORDINARY_INTERACTION,no_boundary_cue
kickboxing,ORDINARY_INTERACTION,no_boundary_cue
kinniku_buster,ORDINARY_INTERACTION,no_boundary_cue
kite_flying,ORDINARY_INTERACTION,no_boundary_cue
kneading_(behavior),ORDINARY_INTERACTION,no_boundary_cue
kneading_dough,ORDINARY_INTERACTION,no_boundary_cue
kneeing,ORDINARY_INTERACTION,no_boundary_cue
kneeling_on_liquid,ORDINARY_INTERACTION,no_boundary_cue
knifed,ORDINARY_INTERACTION,no_boundary_cue
knighting,ORDINARY_INTERACTION,no_boundary_cue
knitting,ORDINARY_INTERACTION,no_boundary_cue
knitting_needle,ORDINARY_INTERACTION,no_boundary_cue
knocking,ORDINARY_INTERACTION,no_boundary_cue
knolling,ORDINARY_INTERACTION,no_boundary_cue
kung_fu,ORDINARY_INTERACTION,no_boundary_cue
kyuudou,ORDINARY_INTERACTION,no_boundary_cue
la_chancla,ORDINARY_INTERACTION,no_boundary_cue
lacrosse,ORDINARY_INTERACTION,no_boundary_cue
landing,ORDINARY_INTERACTION,no_boundary_cue
lap_pillow,ORDINARY_INTERACTION,no_boundary_cue
lap_pillow_invitation,ORDINARY_INTERACTION,no_boundary_cue
late_for_school,ORDINARY_INTERACTION,no_boundary_cue
launching,ORDINARY_INTERACTION,no_boundary_cue
laundry,ORDINARY_INTERACTION,no_boundary_cue
leaning_against_motorcycle,ORDINARY_INTERACTION,no_boundary_cue
leaning_against_vehicle,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_animal,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_ball,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_broom,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_object,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_person,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_self,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_table,ORDINARY_INTERACTION,no_boundary_cue
leaning_on_weapon,ORDINARY_INTERACTION,no_boundary_cue
leap_frog,ORDINARY_INTERACTION,no_boundary_cue
lecturing,ORDINARY_INTERACTION,no_boundary_cue
leg_lock,ORDINARY_INTERACTION,no_boundary_cue
leg_on_another's_leg,ORDINARY_INTERACTION,no_boundary_cue
leg_on_another's_shoulder,ORDINARY_INTERACTION,no_boundary_cue
legs_on_another's_lap,ORDINARY_INTERACTION,no_boundary_cue
legs_on_another's_shoulders,ORDINARY_INTERACTION,no_boundary_cue
licking,ORDINARY_INTERACTION,no_boundary_cue
licking_another,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_arm,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_cheek,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_chest,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_face,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_finger,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_hair,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_hand,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_lips,ORDINARY_INTERACTION,no_boundary_cue
licking_another's_neck,ORDINARY_INTERACTION,no_boundary_cue
licking_back,ORDINARY_INTERACTION,no_boundary_cue
licking_blade,ORDINARY_INTERACTION,no_boundary_cue
licking_ear,ORDINARY_INTERACTION,no_boundary_cue
licking_eye,ORDINARY_INTERACTION,no_boundary_cue
licking_finger,ORDINARY_INTERACTION,no_boundary_cue
licking_food,ORDINARY_INTERACTION,no_boundary_cue
licking_hand,ORDINARY_INTERACTION,no_boundary_cue
licking_lemon,ORDINARY_INTERACTION,no_boundary_cue
licking_lips,ORDINARY_INTERACTION,no_boundary_cue
licking_navel,ORDINARY_INTERACTION,no_boundary_cue
licking_object,ORDINARY_INTERACTION,no_boundary_cue
licking_own_arm,ORDINARY_INTERACTION,no_boundary_cue
licking_own_finger,ORDINARY_INTERACTION,no_boundary_cue
licking_own_foot,ORDINARY_INTERACTION,no_boundary_cue
licking_paw,ORDINARY_INTERACTION,no_boundary_cue
licking_shoulder,ORDINARY_INTERACTION,no_boundary_cue
licking_stomach,ORDINARY_INTERACTION,no_boundary_cue
licking_tears,ORDINARY_INTERACTION,no_boundary_cue
licking_tip,ORDINARY_INTERACTION,no_boundary_cue
licking_weapon,ORDINARY_INTERACTION,no_boundary_cue
lifting_animal,ORDINARY_INTERACTION,no_boundary_cue
lifting_person,ORDINARY_INTERACTION,no_boundary_cue
lighting_cigarette,ORDINARY_INTERACTION,no_boundary_cue
lion_dance,ORDINARY_INTERACTION,no_boundary_cue
listening,ORDINARY_INTERACTION,no_boundary_cue
listening_to_music,ORDINARY_INTERACTION,no_boundary_cue
locking,ORDINARY_INTERACTION,no_boundary_cue
lollipop_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
looking_for_glasses,ORDINARY_INTERACTION,no_boundary_cue
lotion_play,ORDINARY_INTERACTION,no_boundary_cue
lying_on_animal,ORDINARY_INTERACTION,no_boundary_cue
lying_on_another,ORDINARY_INTERACTION,no_boundary_cue
lying_on_ball,ORDINARY_INTERACTION,no_boundary_cue
lying_on_branch,ORDINARY_INTERACTION,no_boundary_cue
lying_on_clothes,ORDINARY_INTERACTION,no_boundary_cue
lying_on_lap,ORDINARY_INTERACTION,no_boundary_cue
lying_on_person,ORDINARY_INTERACTION,no_boundary_cue
lying_on_water,ORDINARY_INTERACTION,no_boundary_cue
magic_trick,ORDINARY_INTERACTION,no_boundary_cue
mahjong,ORDINARY_INTERACTION,no_boundary_cue
maintenance,ORDINARY_INTERACTION,no_boundary_cue
make_a_contract,ORDINARY_INTERACTION,no_boundary_cue
makeover,ORDINARY_INTERACTION,no_boundary_cue
mamemaki,ORDINARY_INTERACTION,no_boundary_cue
manzai,ORDINARY_INTERACTION,no_boundary_cue
marriage_proposal,ORDINARY_INTERACTION,no_boundary_cue
massage,ORDINARY_INTERACTION,no_boundary_cue
massage_chair,ORDINARY_INTERACTION,no_boundary_cue
massage_table,ORDINARY_INTERACTION,no_boundary_cue
mat_play,ORDINARY_INTERACTION,no_boundary_cue
materializing,ORDINARY_INTERACTION,no_boundary_cue
mating_season,ORDINARY_INTERACTION,no_boundary_cue
measuring,ORDINARY_INTERACTION,no_boundary_cue
measuring_cup,ORDINARY_INTERACTION,no_boundary_cue
measuring_stick,ORDINARY_INTERACTION,no_boundary_cue
meeting,ORDINARY_INTERACTION,no_boundary_cue
meowing,ORDINARY_INTERACTION,no_boundary_cue
messy_eater,ORDINARY_INTERACTION,no_boundary_cue
mexican_standoff,ORDINARY_INTERACTION,no_boundary_cue
milestone_celebration,ORDINARY_INTERACTION,no_boundary_cue
milking_cow,ORDINARY_INTERACTION,no_boundary_cue
mimikaki,ORDINARY_INTERACTION,no_boundary_cue
mind_reading,ORDINARY_INTERACTION,no_boundary_cue
mining,ORDINARY_INTERACTION,no_boundary_cue
mining_helmet,ORDINARY_INTERACTION,no_boundary_cue
mixed_holding,ORDINARY_INTERACTION,no_boundary_cue
mixing,ORDINARY_INTERACTION,no_boundary_cue
mixing_bowl,ORDINARY_INTERACTION,no_boundary_cue
mixing_console,ORDINARY_INTERACTION,no_boundary_cue
mochitsuki,ORDINARY_INTERACTION,no_boundary_cue
money_bath,ORDINARY_INTERACTION,no_boundary_cue
money_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
mouse_on_head,ORDINARY_INTERACTION,no_boundary_cue
mouse_on_shoulder,ORDINARY_INTERACTION,no_boundary_cue
mouth_beam,ORDINARY_INTERACTION,no_boundary_cue
mouth_hold,ORDINARY_INTERACTION,no_boundary_cue
mouth_pull,ORDINARY_INTERACTION,no_boundary_cue
muay_thai,ORDINARY_INTERACTION,no_boundary_cue
multitasking,ORDINARY_INTERACTION,no_boundary_cue
mutual_cheek_pinching,ORDINARY_INTERACTION,no_boundary_cue
mutual_feeding,ORDINARY_INTERACTION,no_boundary_cue
mutual_skirt_lift,ORDINARY_INTERACTION,no_boundary_cue
mutual_tsundere,ORDINARY_INTERACTION,no_boundary_cue
nail_biting,ORDINARY_INTERACTION,no_boundary_cue
naval_battle,ORDINARY_INTERACTION,no_boundary_cue
navel_poke,ORDINARY_INTERACTION,no_boundary_cue
navel_stimulation,ORDINARY_INTERACTION,no_boundary_cue
neck_hold,ORDINARY_INTERACTION,no_boundary_cue
neck_lift,ORDINARY_INTERACTION,no_boundary_cue
neck_snap,ORDINARY_INTERACTION,no_boundary_cue
necklace_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
necktie_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
necktie_lift,ORDINARY_INTERACTION,no_boundary_cue
neckwear_grab,ORDINARY_INTERACTION,no_boundary_cue
needles_between_fingers,ORDINARY_INTERACTION,no_boundary_cue
nekoken_technique,ORDINARY_INTERACTION,no_boundary_cue
nibbling,ORDINARY_INTERACTION,no_boundary_cue
ninjutsu,ORDINARY_INTERACTION,no_boundary_cue
noogie,ORDINARY_INTERACTION,no_boundary_cue
nose_picking,ORDINARY_INTERACTION,no_boundary_cue
nose_pinch,ORDINARY_INTERACTION,no_boundary_cue
noses_touching,ORDINARY_INTERACTION,no_boundary_cue
nudge,ORDINARY_INTERACTION,no_boundary_cue
number_four_(asl),ORDINARY_INTERACTION,no_boundary_cue
obi_spin,ORDINARY_INTERACTION,no_boundary_cue
object_riding,ORDINARY_INTERACTION,no_boundary_cue
object_to_mouth,ORDINARY_INTERACTION,no_boundary_cue
objection,ORDINARY_INTERACTION,no_boundary_cue
official_cosplay,ORDINARY_INTERACTION,no_boundary_cue
ok_sign,ORDINARY_INTERACTION,no_boundary_cue
ok_sign_over_eye,ORDINARY_INTERACTION,no_boundary_cue
opening,ORDINARY_INTERACTION,no_boundary_cue
oshikatsu,ORDINARY_INTERACTION,no_boundary_cue
overeating,ORDINARY_INTERACTION,no_boundary_cue
overflowing_bath,ORDINARY_INTERACTION,no_boundary_cue
overkill,ORDINARY_INTERACTION,no_boundary_cue
overpowering,ORDINARY_INTERACTION,no_boundary_cue
painting_(action),ORDINARY_INTERACTION,no_boundary_cue
painting_fingernails,ORDINARY_INTERACTION,no_boundary_cue
painting_toenails,ORDINARY_INTERACTION,no_boundary_cue
palm-fist_greeting,ORDINARY_INTERACTION,no_boundary_cue
palm-fist_tap,ORDINARY_INTERACTION,no_boundary_cue
palm_strike,ORDINARY_INTERACTION,no_boundary_cue
paper_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
paper_on_head,ORDINARY_INTERACTION,no_boundary_cue
parade,ORDINARY_INTERACTION,no_boundary_cue
parrying,ORDINARY_INTERACTION,no_boundary_cue
party,ORDINARY_INTERACTION,no_boundary_cue
patting,ORDINARY_INTERACTION,no_boundary_cue
patting_back,ORDINARY_INTERACTION,no_boundary_cue
patting_lap,ORDINARY_INTERACTION,no_boundary_cue
paw_up,ORDINARY_INTERACTION,no_boundary_cue
pecking,ORDINARY_INTERACTION,no_boundary_cue
pectoral_pillow,ORDINARY_INTERACTION,no_boundary_cue
pectoral_press,ORDINARY_INTERACTION,no_boundary_cue
pectoral_squeeze,ORDINARY_INTERACTION,no_boundary_cue
pectorals_on_glass,ORDINARY_INTERACTION,no_boundary_cue
peeling,ORDINARY_INTERACTION,no_boundary_cue
pen_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
pen_to_mouth,ORDINARY_INTERACTION,no_boundary_cue
pencil_as_mustache,ORDINARY_INTERACTION,no_boundary_cue
pencil_to_face,ORDINARY_INTERACTION,no_boundary_cue
pet_shaming,ORDINARY_INTERACTION,no_boundary_cue
pet_walking,ORDINARY_INTERACTION,no_boundary_cue
petal_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
petal_on_head,ORDINARY_INTERACTION,no_boundary_cue
petal_on_nose,ORDINARY_INTERACTION,no_boundary_cue
petals_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
petting,ORDINARY_INTERACTION,no_boundary_cue
phone_over_face,ORDINARY_INTERACTION,no_boundary_cue
photo_shoot,ORDINARY_INTERACTION,no_boundary_cue
photobomb,ORDINARY_INTERACTION,no_boundary_cue
photocopying_self,ORDINARY_INTERACTION,no_boundary_cue
physical_examination,ORDINARY_INTERACTION,no_boundary_cue
picking_fruit,ORDINARY_INTERACTION,no_boundary_cue
pie_in_face,ORDINARY_INTERACTION,no_boundary_cue
pill_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
pillow_bite,ORDINARY_INTERACTION,no_boundary_cue
pillow_grab,ORDINARY_INTERACTION,no_boundary_cue
pillow_straddling,ORDINARY_INTERACTION,no_boundary_cue
piloting,ORDINARY_INTERACTION,no_boundary_cue
pinching,ORDINARY_INTERACTION,no_boundary_cue
pinching_another's_belly,ORDINARY_INTERACTION,no_boundary_cue
pinching_gesture,ORDINARY_INTERACTION,no_boundary_cue
pinching_own_belly,ORDINARY_INTERACTION,no_boundary_cue
pinching_sleeves,ORDINARY_INTERACTION,no_boundary_cue
pinky_swear,ORDINARY_INTERACTION,no_boundary_cue
pizza_delivery,ORDINARY_INTERACTION,no_boundary_cue
plant_on_head,ORDINARY_INTERACTION,no_boundary_cue
plate_on_head,ORDINARY_INTERACTION,no_boundary_cue
playing,ORDINARY_INTERACTION,no_boundary_cue
playing_with_another's_ears,ORDINARY_INTERACTION,no_boundary_cue
playing_with_another's_hair,ORDINARY_INTERACTION,no_boundary_cue
playing_with_hair,ORDINARY_INTERACTION,no_boundary_cue
playing_with_own_hair,ORDINARY_INTERACTION,no_boundary_cue
plucking_petals,ORDINARY_INTERACTION,no_boundary_cue
plugging_ears,ORDINARY_INTERACTION,no_boundary_cue
pointing_out_the_details,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_arm,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_back,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_head,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_lap,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_leg,ORDINARY_INTERACTION,no_boundary_cue
pokemon_on_shoulder,ORDINARY_INTERACTION,no_boundary_cue
poker,ORDINARY_INTERACTION,no_boundary_cue
poking,ORDINARY_INTERACTION,no_boundary_cue
poking_ass,ORDINARY_INTERACTION,no_boundary_cue
poking_belly,ORDINARY_INTERACTION,no_boundary_cue
poking_head,ORDINARY_INTERACTION,no_boundary_cue
poking_nose,ORDINARY_INTERACTION,no_boundary_cue
poking_self,ORDINARY_INTERACTION,no_boundary_cue
polygamy,ORDINARY_INTERACTION,no_boundary_cue
pomf,ORDINARY_INTERACTION,no_boundary_cue
popping,ORDINARY_INTERACTION,no_boundary_cue
pot_on_head,ORDINARY_INTERACTION,no_boundary_cue
pov_adoring,ORDINARY_INTERACTION,no_boundary_cue
practicing,ORDINARY_INTERACTION,no_boundary_cue
praise,ORDINARY_INTERACTION,no_boundary_cue
prank,ORDINARY_INTERACTION,no_boundary_cue
praying,ORDINARY_INTERACTION,no_boundary_cue
predation,ORDINARY_INTERACTION,no_boundary_cue
presentation,ORDINARY_INTERACTION,no_boundary_cue
press_conference,ORDINARY_INTERACTION,no_boundary_cue
proposing_to_viewer,ORDINARY_INTERACTION,no_boundary_cue
protecting,ORDINARY_INTERACTION,no_boundary_cue
protest,ORDINARY_INTERACTION,no_boundary_cue
puff_of_air,ORDINARY_INTERACTION,no_boundary_cue
pull,ORDINARY_INTERACTION,no_boundary_cue
pulling,ORDINARY_INTERACTION,no_boundary_cue
pulling_arm,ORDINARY_INTERACTION,no_boundary_cue
pulling_back,ORDINARY_INTERACTION,no_boundary_cue
pulling_own_ear,ORDINARY_INTERACTION,no_boundary_cue
pulling_tongue,ORDINARY_INTERACTION,no_boundary_cue
pumpkin_on_head,ORDINARY_INTERACTION,no_boundary_cue
punched,ORDINARY_INTERACTION,no_boundary_cue
punishment,ORDINARY_INTERACTION,no_boundary_cue
punishment_game,ORDINARY_INTERACTION,no_boundary_cue
puppet_show,ORDINARY_INTERACTION,no_boundary_cue
puppeteering,ORDINARY_INTERACTION,no_boundary_cue
purring,ORDINARY_INTERACTION,no_boundary_cue
pushing,ORDINARY_INTERACTION,no_boundary_cue
pushing_away,ORDINARY_INTERACTION,no_boundary_cue
pushing_bicycle,ORDINARY_INTERACTION,no_boundary_cue
pushing_cart,ORDINARY_INTERACTION,no_boundary_cue
pushing_down,ORDINARY_INTERACTION,no_boundary_cue
pushing_face,ORDINARY_INTERACTION,no_boundary_cue
pushing_stroller,ORDINARY_INTERACTION,no_boundary_cue
pushing_wheelchair,ORDINARY_INTERACTION,no_boundary_cue
putting_in_contact_lens,ORDINARY_INTERACTION,no_boundary_cue
putting_on_footwear,ORDINARY_INTERACTION,no_boundary_cue
putting_on_gloves,ORDINARY_INTERACTION,no_boundary_cue
putting_on_headwear,ORDINARY_INTERACTION,no_boundary_cue
putting_on_jacket,ORDINARY_INTERACTION,no_boundary_cue
putting_on_jewelry,ORDINARY_INTERACTION,no_boundary_cue
putting_on_legwear,ORDINARY_INTERACTION,no_boundary_cue
quadruple_wielding,ORDINARY_INTERACTION,no_boundary_cue
quidditch,ORDINARY_INTERACTION,no_boundary_cue
quiz,ORDINARY_INTERACTION,no_boundary_cue
rabbit_on_head,ORDINARY_INTERACTION,no_boundary_cue
rabbit_on_shoulder,ORDINARY_INTERACTION,no_boundary_cue
racing,ORDINARY_INTERACTION,no_boundary_cue
ragequit,ORDINARY_INTERACTION,no_boundary_cue
raise_buckle,ORDINARY_INTERACTION,no_boundary_cue
rapid_punches,ORDINARY_INTERACTION,no_boundary_cue
rapping,ORDINARY_INTERACTION,no_boundary_cue
reading,ORDINARY_INTERACTION,no_boundary_cue
reading_together,ORDINARY_INTERACTION,no_boundary_cue
ready_to_draw,ORDINARY_INTERACTION,no_boundary_cue
recharging,ORDINARY_INTERACTION,no_boundary_cue
recording,ORDINARY_INTERACTION,no_boundary_cue
recording_audio,ORDINARY_INTERACTION,no_boundary_cue
relay_race,ORDINARY_INTERACTION,no_boundary_cue
reloading,ORDINARY_INTERACTION,no_boundary_cue
remembering,ORDINARY_INTERACTION,no_boundary_cue
repairing,ORDINARY_INTERACTION,no_boundary_cue
rescue,ORDINARY_INTERACTION,no_boundary_cue
reveal,ORDINARY_INTERACTION,no_boundary_cue
