lane,surface_or_canonical,canonical_target,category,post_count,decision,reason
ALIAS_SURFACE,stocking,thighhighs,General,1526834,CANDIDATE_SEARCH_ALIAS,verified one-target Danbooru alias for an already accepted Special-covered canonical; keep canonical output unchanged
META_CANONICAL,traditional_media,traditional_media,Meta,126094,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,visual_novel_cg,visual_novel_cg,Meta,44199,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,painting_(medium),painting_(medium),Meta,31048,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,jpeg_artifacts,jpeg_artifacts,Meta,27335,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,photo_(medium),photo_(medium),Meta,26661,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,watercolor_(medium),watercolor_(medium),Meta,22446,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,marker_(medium),marker_(medium),Meta,18295,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,tall_image,tall_image,Meta,17826,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,anime_screenshot,anime_screenshot,Meta,15651,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,graphite_(medium),graphite_(medium),Meta,13538,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,colorized,colorized,Meta,9833,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,novel_illustration,novel_illustration,Meta,9303,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,concept_art,concept_art,Meta,8070,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,colored_pencil_(medium),colored_pencil_(medium),Meta,7509,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,pen_(medium),pen_(medium),Meta,6522,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,screenshot,screenshot,Meta,5360,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,mixed_media,mixed_media,Meta,4713,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,stitched,stitched,Meta,3448,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,key_visual,key_visual,Meta,3384,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,acrylic_paint_(medium),acrylic_paint_(medium),Meta,2904,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,production_art,production_art,Meta,2785,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,wide_image,wide_image,Meta,2552,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,millipen_(medium),millipen_(medium),Meta,2481,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,nude_filter,nude_filter,Meta,2336,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,unconventional_media,unconventional_media,Meta,2199,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,alpha_transparency,alpha_transparency,Meta,2091,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,vector_trace,vector_trace,Meta,2037,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,crease,crease,Meta,2012,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,oil_painting_(medium),oil_painting_(medium),Meta,1742,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,art_study,art_study,Meta,1577,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,nib_pen_(medium),nib_pen_(medium),Meta,1557,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,self-portrait,self-portrait,Meta,1400,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,game_screenshot,game_screenshot,Meta,1343,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,aliasing,aliasing,Meta,1215,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,ballpoint_pen_(medium),ballpoint_pen_(medium),Meta,1071,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,calligraphy_brush_(medium),calligraphy_brush_(medium),Meta,836,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,watercolor_pencil_(medium),watercolor_pencil_(medium),Meta,835,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,pastel_(medium),pastel_(medium),Meta,747,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,eyecatch,eyecatch,Meta,718,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,papercraft_(medium),papercraft_(medium),Meta,594,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,rotated,rotated,Meta,536,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,color_ink_(medium),color_ink_(medium),Meta,311,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,gouache_(medium),gouache_(medium),Meta,269,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,color_halftone,color_halftone,Meta,260,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,collage_(medium),collage_(medium),Meta,254,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,blueprint_(medium),blueprint_(medium),Meta,214,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,color_study,color_study,Meta,213,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,bleed_through,bleed_through,Meta,178,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,color_banding,color_banding,Meta,176,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,food_art_(medium),food_art_(medium),Meta,162,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,paper_cutout_(medium),paper_cutout_(medium),Meta,162,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,crayon_(medium),crayon_(medium),Meta,121,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,lighting_study,lighting_study,Meta,111,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,brush_(medium),brush_(medium),Meta,109,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,rotoscoping,rotoscoping,Meta,105,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,print_(medium),print_(medium),Meta,81,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,airbrush_(medium),airbrush_(medium),Meta,80,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,charcoal_(medium),charcoal_(medium),Meta,78,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,anatomy_study,anatomy_study,Meta,74,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,environment_study,environment_study,Meta,71,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,acrylic_gouache_(medium),acrylic_gouache_(medium),Meta,70,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,clay_(medium),clay_(medium),Meta,67,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,latte_art_(medium),latte_art_(medium),Meta,65,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,coupy_pencil_(medium),coupy_pencil_(medium),Meta,64,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,vector_art,vector_art,Meta,60,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,wigglypaint_(medium),wigglypaint_(medium),Meta,59,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,engraving_(medium),engraving_(medium),Meta,56,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
META_CANONICAL,postcard_(medium),postcard_(medium),Meta,53,CANDIDATE_META_CANONICAL,"human-screened as materially visible or generation-relevant medium, image type, layout/state, or rendering artifact; requires later product-fit/promotion review"
