identity_key,candidate_state,risk_flags
shoving,ORDINARY_CLEAN,
showering,ORDINARY_CLEAN,
shushing,ORDINARY_CLEAN,
side_labret_piercing,ORDINARY_CLEAN,
sighting,ORDINARY_CLEAN,
sitting_on_animal,ORDINARY_CLEAN,
sitting_on_another's_back,ORDINARY_CLEAN,
sitting_on_arm,ORDINARY_CLEAN,
sitting_on_ball,ORDINARY_CLEAN,
sitting_on_book,ORDINARY_CLEAN,
sitting_on_box,ORDINARY_CLEAN,
sitting_on_branch,ORDINARY_CLEAN,
sitting_on_creature,ORDINARY_CLEAN,
sitting_on_drum,ORDINARY_CLEAN,
sitting_on_fence,ORDINARY_CLEAN,
sitting_on_food,ORDINARY_CLEAN,
sitting_on_hair,ORDINARY_CLEAN,
sitting_on_hand,ORDINARY_CLEAN,
sitting_on_head,ORDINARY_CLEAN,
sitting_on_lap,ORDINARY_CLEAN,
sitting_on_leg,ORDINARY_CLEAN,
sitting_on_liquid,ORDINARY_CLEAN,
sitting_on_log,ORDINARY_CLEAN,
sitting_on_mecha,ORDINARY_CLEAN,
sitting_on_mushroom,ORDINARY_CLEAN,
sitting_on_object,ORDINARY_CLEAN,
sitting_on_own_tail,ORDINARY_CLEAN,
sitting_on_person,ORDINARY_CLEAN,
sitting_on_piano,ORDINARY_CLEAN,
sitting_on_pillow,ORDINARY_CLEAN,
sitting_on_pokemon,ORDINARY_CLEAN,
sitting_on_robot,ORDINARY_CLEAN,
sitting_on_roof,ORDINARY_CLEAN,
sitting_on_shoulder,ORDINARY_CLEAN,
sitting_on_stairs,ORDINARY_CLEAN,
sitting_on_table,ORDINARY_CLEAN,
sitting_on_torii,ORDINARY_CLEAN,
sitting_on_wall,ORDINARY_CLEAN,
sitting_on_water,ORDINARY_CLEAN,
sitting_on_weapon,ORDINARY_CLEAN,
skull_head,ORDINARY_CLEAN,
skull_on_head,ORDINARY_CLEAN,
slam,ORDINARY_CLEAN,
slam_dunk_(basketball),ORDINARY_CLEAN,
slamming_door,ORDINARY_CLEAN,
slashing,ORDINARY_CLEAN,
sleep_talking,ORDINARY_CLEAN,
sleeper_hold,ORDINARY_CLEAN,
sleepover,ORDINARY_CLEAN,
slime_on_head,ORDINARY_CLEAN,
slit_throat_(gesture),ORDINARY_CLEAN,
slurping,ORDINARY_CLEAN,
smack,ORDINARY_CLEAN,
smearing,ORDINARY_CLEAN,
smell,ORDINARY_CLEAN,
smelling_flower,ORDINARY_CLEAN,
snake_wrapped_around_arm,ORDINARY_CLEAN,
snake_wrapped_around_body,ORDINARY_CLEAN,
snake_wrapped_around_leg,ORDINARY_CLEAN,
snake_wrapped_around_neck,ORDINARY_CLEAN,
snapping_fingers,ORDINARY_CLEAN,
sneaking,ORDINARY_CLEAN,
sneezing,ORDINARY_CLEAN,
snoring,ORDINARY_CLEAN,
snort,ORDINARY_CLEAN,
snow_on_head,ORDINARY_CLEAN,
snow_on_headwear,ORDINARY_CLEAN,
snow_on_tree,ORDINARY_CLEAN,
soaking_feet,ORDINARY_CLEAN,
soaking_hands,ORDINARY_CLEAN,
soccer,ORDINARY_CLEAN,
softball_(sport),ORDINARY_CLEAN,
songkran,ORDINARY_CLEAN,
speech_stab,ORDINARY_CLEAN,
spell,ORDINARY_CLEAN,
spiking,ORDINARY_CLEAN,
spill,ORDINARY_CLEAN,
spilling,ORDINARY_CLEAN,
spit_take,ORDINARY_CLEAN,
spitting,ORDINARY_CLEAN,
spitting_in_another's_mouth,ORDINARY_CLEAN,
spitting_on_another,ORDINARY_CLEAN,
spitting_seed,ORDINARY_CLEAN,
splashing,ORDINARY_CLEAN,
spraying,ORDINARY_CLEAN,
squatting_on_person,ORDINARY_CLEAN,
squeezing,ORDINARY_CLEAN,
squeezing_cheeks,ORDINARY_CLEAN,
squishing,ORDINARY_CLEAN,
stab,ORDINARY_CLEAN,
stabbed_heart,ORDINARY_CLEAN,
stabbing_viewer,ORDINARY_CLEAN,
stacking,ORDINARY_CLEAN,
stalking,ORDINARY_CLEAN,
stand-up_comedy,ORDINARY_CLEAN,
standing_on_animal,ORDINARY_CLEAN,
standing_on_another's_head,ORDINARY_CLEAN,
standing_on_box,ORDINARY_CLEAN,
standing_on_branch,ORDINARY_CLEAN,
standing_on_chair,ORDINARY_CLEAN,
standing_on_desk,ORDINARY_CLEAN,
standing_on_liquid,ORDINARY_CLEAN,
standing_on_magic_circle,ORDINARY_CLEAN,
standing_on_object,ORDINARY_CLEAN,
standing_on_person,ORDINARY_CLEAN,
standing_on_rock,ORDINARY_CLEAN,
standing_on_roof,ORDINARY_CLEAN,
standing_on_shoulder,ORDINARY_CLEAN,
standing_on_swing,ORDINARY_CLEAN,
standing_on_sword,ORDINARY_CLEAN,
standing_on_torii,ORDINARY_CLEAN,
standing_on_weapon,ORDINARY_CLEAN,
stapled,ORDINARY_CLEAN,
stapled_face,ORDINARY_CLEAN,
star_hands,ORDINARY_CLEAN,
star_in_mouth,ORDINARY_CLEAN,
staring_contest,ORDINARY_CLEAN,
stepping_on_non-human,ORDINARY_CLEAN,
stepping_on_object,ORDINARY_CLEAN,
stepping_on_viewer,ORDINARY_CLEAN,
sticker_on_arm,ORDINARY_CLEAN,
sticker_on_chest,ORDINARY_CLEAN,
sticker_on_clothes,ORDINARY_CLEAN,
sticker_on_face,ORDINARY_CLEAN,
sticker_on_leg,ORDINARY_CLEAN,
sticker_on_stomach,ORDINARY_CLEAN,
stirring,ORDINARY_CLEAN,
stomping,ORDINARY_CLEAN,
stomping_viewer,ORDINARY_CLEAN,
stroking,ORDINARY_CLEAN,
stroking_another's_chin,ORDINARY_CLEAN,
stroking_own_chin,ORDINARY_CLEAN,
struggling,ORDINARY_CLEAN,
stubbing_toe,ORDINARY_CLEAN,
study_distraction,ORDINARY_CLEAN,
studying,ORDINARY_CLEAN,
suicide,ORDINARY_CLEAN,
suicide_bomb,ORDINARY_CLEAN,
suikawari,ORDINARY_CLEAN,
sumaki_(action),ORDINARY_CLEAN,
summoning,ORDINARY_CLEAN,
sumo,ORDINARY_CLEAN,
suplex,ORDINARY_CLEAN,
supporting_another's_weight,ORDINARY_CLEAN,
surgery,ORDINARY_CLEAN,
swallowing,ORDINARY_CLEAN,
swatting,ORDINARY_CLEAN,
sword_between_thighs,ORDINARY_CLEAN,
table_flip,ORDINARY_CLEAN,
table_tennis,ORDINARY_CLEAN,
tackle,ORDINARY_CLEAN,
taekwondo,ORDINARY_CLEAN,
tail_around_another's_arm,ORDINARY_CLEAN,
tail_around_another's_waist,ORDINARY_CLEAN,
tail_around_arm,ORDINARY_CLEAN,
tail_around_neck,ORDINARY_CLEAN,
tail_around_own_waist,ORDINARY_CLEAN,
tail_on_face,ORDINARY_CLEAN,
take_it_home,ORDINARY_CLEAN,
takeoff,ORDINARY_CLEAN,
taking_another's_hand,ORDINARY_CLEAN,
taking_cover,ORDINARY_CLEAN,
taking_notes,ORDINARY_CLEAN,
taking_picture,ORDINARY_CLEAN,
taking_shelter,ORDINARY_CLEAN,
talking,ORDINARY_CLEAN,
talking_on_phone,ORDINARY_CLEAN,
tangle,ORDINARY_CLEAN,
tango,ORDINARY_CLEAN,
target_practice,ORDINARY_CLEAN,
tasting,ORDINARY_CLEAN,
tattooing,ORDINARY_CLEAN,
tea_ceremony,ORDINARY_CLEAN,
tea_party,ORDINARY_CLEAN,
teaching,ORDINARY_CLEAN,
teamwork,ORDINARY_CLEAN,
teeth_hold,ORDINARY_CLEAN,
telekinesis,ORDINARY_CLEAN,
telepathy,ORDINARY_CLEAN,
teleportation,ORDINARY_CLEAN,
tennis,ORDINARY_CLEAN,
tennis_serve,ORDINARY_CLEAN,
thigh_cutting,ORDINARY_CLEAN,
three-legged_race,ORDINARY_CLEAN,
throat_grab,ORDINARY_CLEAN,
throwing,ORDINARY_CLEAN,
throwing_food,ORDINARY_CLEAN,
throwing_money,ORDINARY_CLEAN,
throwing_person,ORDINARY_CLEAN,
throwing_petals,ORDINARY_CLEAN,
throwing_poke_ball,ORDINARY_CLEAN,
tickling,ORDINARY_CLEAN,
tickling_back,ORDINARY_CLEAN,
tickling_face,ORDINARY_CLEAN,
tickling_legs,ORDINARY_CLEAN,
tickling_sides,ORDINARY_CLEAN,
tickling_stomach,ORDINARY_CLEAN,
time_travel,ORDINARY_CLEAN,
toasting_(gesture),ORDINARY_CLEAN,
toilet_use,ORDINARY_CLEAN,
tossing,ORDINARY_CLEAN,
touching_another's_back,ORDINARY_CLEAN,
touching_forehead,ORDINARY_CLEAN,
touching_self_through_portal,ORDINARY_CLEAN,
towing,ORDINARY_CLEAN,
training,ORDINARY_CLEAN,
training_corps_(emblem),ORDINARY_CLEAN,
training_tap,ORDINARY_CLEAN,
training_wheels,ORDINARY_CLEAN,
trampling,ORDINARY_CLEAN,
transformation,ORDINARY_CLEAN,
travel,ORDINARY_CLEAN,
travel_attendant,ORDINARY_CLEAN,
trick-or-treating,ORDINARY_CLEAN,
trick_or_treat,ORDINARY_CLEAN,
tripping,ORDINARY_CLEAN,
trolling,ORDINARY_CLEAN,
tsukkomi,ORDINARY_CLEAN,
tug,ORDINARY_CLEAN,
tug_of_war,ORDINARY_CLEAN,
turning_around,ORDINARY_CLEAN,
turning_head,ORDINARY_CLEAN,
turning_page,ORDINARY_CLEAN,
twiddling_fingers,ORDINARY_CLEAN,
twirl_baton,ORDINARY_CLEAN,
twirling_phone_cord,ORDINARY_CLEAN,
two-finger_salute,ORDINARY_CLEAN,
tying,ORDINARY_CLEAN,
tying_headband,ORDINARY_CLEAN,
under_fire,ORDINARY_CLEAN,
uppercut,ORDINARY_CLEAN,
vampire_bite,ORDINARY_CLEAN,
violence,ORDINARY_CLEAN,
weightlifting,ORDINARY_CLEAN,
welding,ORDINARY_CLEAN,
whisking,ORDINARY_CLEAN,
whispering,ORDINARY_CLEAN,
whistle_in_mouth,ORDINARY_CLEAN,
whistling,ORDINARY_CLEAN,
window_shopping,ORDINARY_CLEAN,
wing_flapping,ORDINARY_CLEAN,
wiping,ORDINARY_CLEAN,
wiping_another's_face,ORDINARY_CLEAN,
wiping_face,ORDINARY_CLEAN,
wiping_forehead,ORDINARY_CLEAN,
wiping_hands,ORDINARY_CLEAN,
wiping_mouth,ORDINARY_CLEAN,
wiping_nose,ORDINARY_CLEAN,
wiping_sweat,ORDINARY_CLEAN,
wiping_tears,ORDINARY_CLEAN,
wire_manipulation,ORDINARY_CLEAN,
working,ORDINARY_CLEAN,
wotagei,ORDINARY_CLEAN,
wrestling,ORDINARY_CLEAN,
wringing,ORDINARY_CLEAN,
wringing_dress,ORDINARY_CLEAN,
wringing_hair,ORDINARY_CLEAN,
wringing_skirt,ORDINARY_CLEAN,
wrist_cutting,ORDINARY_CLEAN,
yakisoba_spill,ORDINARY_CLEAN,
yuzu_bath,ORDINARY_CLEAN,
