proposed_special_id,canonical_tag,canonical_aliases,frozen_post_count_2026_09_02,live_post_count,proposed_layer,display_ja,search_ja,kind_id,body_site_ids,theme_ids,concept_area,live_tag_id,live_validation_status,ja_status,duplicate_guard,proposal_status,source_issue94_commit,notes
2903,grabbing_multiple_others'_breasts,,419,427,Extended,複数人の胸を掴む,複数人の乳房を掴む|何人もの胸を掴む,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2654514,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2904,head_under_skirt,head_up_skirt,416,422,Extended,スカートの中に頭,スカート内に頭|スカートの下に頭,CLOTHING_EXPOSURE,,,SPECIAL_CLOTHING_BODY_RELATION,581752,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_CLOTHING_BODY_RELATION
2905,bra_slip,,415,414,Extended,ずれたブラ,ブラずれ|ブラジャーずれ|ブラがずれる,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,467121,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2906,male_lactation,lactation_(male),414,418,Extended,男性の乳汁分泌,男性ラクテーション|男性授乳|男性の母乳,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,655047,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2907,pantyhose_around_one_leg,,410,412,Extended,片脚に引っかかったパンスト,パンストを片脚に掛ける|片脚だけパンスト,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,527154,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2908,cooperative_breast_sucking,double_breast_sucking,390,395,Extended,協力して胸を吸う,二人で胸を吸う|協力して乳房を吸う|ダブル胸吸い,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2659053,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2909,buruma_around_one_leg,,381,382,Extended,片脚に引っかかったブルマ,ブルマを片脚に掛ける|片脚だけブルマ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,460105,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2910,breast_curtain_lift,,374,376,Extended,胸前垂れを持ち上げる,胸前垂れ上げ|胸を覆う前垂れを持ち上げる|ブレストカーテン上げ,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,1675519,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2911,grabbed_breast_over_shoulder,,333,335,Extended,肩越しに胸を掴まれる,肩越し胸掴み|後ろから肩越しに胸を掴む,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,1852811,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2912,scar_on_thigh,scar_on_thighs,324,355,Extended,太ももの傷跡,腿の傷跡|太ももの傷,BODY_STATE,,,SPECIAL_INTIMATE_ADORNMENT_STATE,2227073,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2913,clitoral_stimulation_through_clothes,clitoral_stimulation_through_clothing,292,295,Extended,服越しのクリトリス刺激,服の上からクリ刺激|服越しクリ刺激|服越し陰核刺激,CLOTHING_EXPOSURE,FEMALE_GENITAL,,SPECIAL_EXPOSURE_CLOTHING_STATE,2576123,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2914,head_under_another's_clothes,,288,290,Extended,他人の服の中に頭,相手の服の中に頭|他人の服の下に頭,CLOTHING_EXPOSURE,,,SPECIAL_CLOTHING_BODY_RELATION,2075786,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_CLOTHING_BODY_RELATION
2915,toe_sucking,,285,288,Extended,足指を吸う,つま先吸い|足の指しゃぶり|足指しゃぶり,ACTION_CONTACT,,,SPECIAL_SEXUAL_RELATION,379723,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_SEXUAL_RELATION
2916,explosion_gag,,284,286,Extended,爆発ギャグ表現,爆発ギャグ|爆発ネタ|爆発オチ,META_EXPRESSION,,,SPECIAL_BDSM_RESTRAINT,1670961,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,"Issue96 semantic correction: visual/comedic explosion gag; META_EXPRESSION, no MOUTH_ORAL or BDSM facet"
2917,thigh_freckles,,280,286,Extended,太もものそばかす,腿のそばかす,BODY_STATE,,,SPECIAL_INTIMATE_ADORNMENT_STATE,2337220,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2918,bikini_bottom_around_leg,,279,284,Extended,片脚に引っかかったビキニボトム,ビキニボトムを片脚に掛ける|片脚だけビキニボトム,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1799443,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2919,bikini_bottom_lift,,261,264,Extended,ビキニボトムを持ち上げる,ビキニ下を持ち上げる|ビキニボトム上げ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1279604,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2920,bite_mark_on_ass,,257,259,Extended,尻の噛み跡,お尻の噛み跡|尻に歯形,BODY_STATE,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,1903072,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2921,applying_gag,,256,271,Extended,猿轡を装着する,ギャグを付ける|猿轡を付ける|ギャグ装着,ACTION_CONTACT,MOUTH_ORAL,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1381668,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2922,removing_bra_under_shirt,,256,258,Extended,シャツの下でブラを外す,服の中でブラを外す|シャツ越しにブラを脱ぐ,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1524019,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2923,blood_on_shoulder,,249,258,Extended,肩に血,血まみれの肩|肩の血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,1449904,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2924,public_urination,,244,298,Extended,人前で排尿,公開排尿|公衆の場で排尿|人前でおしっこ,FLUID_EXCRETION,,,GENERAL_OTHER,1380151,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2925,spread_eagle_position,,236,237,Extended,両手両足を広げた姿勢,大の字ポーズ|手足を大きく広げる|スプレッドイーグル,POSE_SCENE,,,SPECIAL_NAMED_POSE,2081265,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_NAMED_POSE
2926,hands_on_own_crotch,,232,238,Extended,自分の股間に両手,股間に両手|自分のクロッチに両手,ACTION_CONTACT,,,SPECIAL_BODY_RELATION_STATE,1499461,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2927,biting_breast,breast_biting|boob_chomp,231,234,Extended,胸を噛む,乳房を噛む|胸噛み,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,1348515,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2928,male_pregnancy,pregnant_man|mpreg|pregnancy_(male),225,229,Extended,男性妊娠,男の妊娠|男性が妊娠|mpreg,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,586307,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2929,unworn_butt_plug,,224,228,Extended,未装着のアナルプラグ,外したアナルプラグ|装着していない尻栓|未使用アナルプラグ,TOOL_OBJECT,BUTTOCK_ANAL,,SPECIAL_SEX_DEVICE,2315562,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_SEX_DEVICE
2930,pregnancy_halo,fetus_halo,223,228,Extended,妊娠ヘイロー,妊娠ヘイロー|胎児ヘイロー|fetus halo,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,2007355,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2931,imminent_breast_grab,,222,223,Extended,胸を掴む直前,胸掴み寸前|胸を掴みそう|乳房を掴む直前,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,1400890,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2932,mole_under_breast,,220,222,Extended,胸の下のほくろ,乳房の下のほくろ|アンダーバストのほくろ,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,2079852,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2933,licking_leg,leg_licking|leg_lick,214,214,Extended,脚を舐める,足を舐める|脚舐め,ACTION_CONTACT,,,SPECIAL_BODY_RELATION_STATE,1672003,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2934,blood_on_stomach,,211,220,Extended,腹部に血,お腹に血|腹の血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,2164426,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2935,bloomers_around_one_leg,,211,211,Extended,片脚に引っかかったブルーマー,ブルーマーを片脚に掛ける|片脚だけブルーマー,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,462191,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2936,holding_gag,,209,214,Extended,猿轡を持つ,ギャグを持つ|手に猿轡|ギャグ保持,ACTION_CONTACT,,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1608986,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2937,underwear_around_one_leg,,199,199,Extended,片脚に引っかかった下着,下着を片脚に掛ける|片脚だけ下着,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1326031,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2938,breast_sucking_through_clothes,,196,196,Extended,服越しに胸を吸う,服の上から胸を吸う|服越し乳房吸い,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,1263887,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2939,leash_in_mouth,,189,192,Extended,口にリードをくわえる,口にリード|リードを口でくわえる|口にリーシュ,TOOL_OBJECT,MOUTH_ORAL,BDSM_RESTRAINT,GENERAL_OTHER,1946880,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2940,thigh_peek,,182,186,Extended,太ももチラ,太ももチラ見せ|腿がちら見え,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2097477,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2941,wraparound_tape_gag,,179,202,Extended,巻き付け式テープ猿轡,テープを巻く猿轡|テープギャグ|巻き付けテープギャグ,TOOL_OBJECT,MOUTH_ORAL,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,2668117,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2942,pregnancy_mark,,172,179,Extended,妊娠マーク,妊娠の印|妊娠を示すマーク,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1586118,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2943,poking_own_breast,,171,173,Extended,自分の胸をつつく,自分の乳房をつつく|胸を突く,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2442232,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2944,blood_on_back,,169,171,Extended,背中に血,血まみれの背中|背中の血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,1587705,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2945,sports_bra_peek,,167,168,Extended,スポーツブラチラ,スポブラチラ|スポーツブラちら見え,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1964378,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2946,licking_thigh,thigh_licking,163,163,Extended,太ももを舐める,腿を舐める|太もも舐め,ACTION_CONTACT,,,SPECIAL_BODY_RELATION_STATE,1673980,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2947,scar_on_ass,,155,157,Extended,尻の傷跡,お尻の傷跡|尻の傷,BODY_STATE,BUTTOCK_ANAL,,SPECIAL_INTIMATE_ADORNMENT_STATE,1628767,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2948,licking_ass,,151,153,Extended,尻を舐める,お尻を舐める|尻舐め,ACTION_CONTACT,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,1107945,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2949,blood_from_neck,,144,145,Extended,首から出血,首から血|首の出血,FLUID_EXCRETION,,INJURY_R18G,SPECIAL_R18G_BODY_STATE,2221941,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_R18G_BODY_STATE
2950,wings_through_clothes,,141,142,Extended,服から突き出る翼,服を貫く翼|服から出る翼,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1783362,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2951,gag_chinstrap,gag_chin_strap,139,147,Extended,顎紐付きの猿轡,顎紐付きギャグ|チンストラップギャグ|顎紐猿轡,TOOL_OBJECT,MOUTH_ORAL,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,2489503,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2952,after_birth,,130,132,Extended,出産後,産後|出産直後,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1075455,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2953,cumdrip_through_panties,,128,128,Extended,パンティ越しに精液が滴る,下着越しに精液が垂れる|パンティ越し精液滴り,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1437291,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2954,sucking_on_multiple_breasts,,126,126,Extended,複数の胸を吸う,複数の乳房を吸う|何人もの胸を吸う,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,1817038,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2955,implied_breast_milk,,116,120,Extended,母乳の示唆,母乳を示唆|母乳描写の示唆|乳汁の示唆,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,1792831,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2956,cumdrip_through_clothes,,114,118,Extended,服越しに精液が滴る,服越しに精液が垂れる|服越し精液滴り,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1262784,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2957,bruise_on_ass,,107,108,Extended,尻のあざ,お尻のあざ|尻の打撲痕,BODY_STATE,BUTTOCK_ANAL,,SPECIAL_INTIMATE_ADORNMENT_STATE,1825693,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_INTIMATE_ADORNMENT_STATE
2958,pants_around_thighs,,106,115,Extended,太ももまで下げたズボン,ズボンを腿まで下げる|太ももにズボン,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2393147,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2959,mutual_breast_sucking,,103,104,Extended,お互いの胸を吸う,相互胸吸い|互いの乳房を吸う,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,708347,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
