identity_key,redteam_flags,candidate_state
fur-trimmed_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_waist_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur-trimmed_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_(clothing),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_armlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_bracelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_sleeve_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fur_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
furisode,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
furisode_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
fuzzy_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
g-suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gaiters,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gakuran,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gakuseibou,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
geta,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ghillie_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gingham_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
girdle,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gladiator_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
glass_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
glass_slipper,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
glitter_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gloved_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
glowing_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gold_thighlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gorka_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
goth_fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gothic_lolita,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gothic_punk,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gown,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gradient_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grass_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
green_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grey_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grid_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grid_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
grunge_(fashion),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
guan_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
guimpe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gunbelt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gym_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
gym_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hagoromo,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
haidate,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hair_net,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hakama_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hakama_short_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hakama_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hakama_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half-soles,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half_chest_guard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
half_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
halter_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
halter_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
halterneck,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hamburger_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hamster_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hand_wraps,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hanten_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
happi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
haramaki,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hardsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
haregi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
harem_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
harem_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hat_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hawaiian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hawaiian_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hazmat_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
headdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
headgear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heart-shaped_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heart_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heart_crown,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heart_eyepatch,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heart_piercing,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
heel-less_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-low_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-low_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-waist_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-waist_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-waist_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-waist_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high-waist_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_heel_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_heel_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_heel_slides,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_heel_sneakers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
high_tops,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ho-kago_tea_time_t-shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hobble_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hobble_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hockey_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_track_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hooded_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hoop_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
horizontal-striped_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
horned_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hospital_gown,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hull_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
humagear_headphones,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hylian_set_(zelda),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
hyottoko_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ice_skates,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
idol_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_towel,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
impossible_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
in-ear_earphones,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
indonesian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
inflatable_armbands,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
inflatable_wings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ink_on_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
inline_skates,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
invisible_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
iranian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
iridescent_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
itabag,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jacket_grab,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jackets,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
japanese_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jeans,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jeogori_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jersey,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jersey_maid,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jester_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jet_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jiaoling_ruqun,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jika-tabi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jinbaori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jinbei_(clothes),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jockstrap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jodhpurs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jojifuku,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
juban,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
juliet_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kappougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
karaginu_mo,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kariginu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kariyushi_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kataginu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kazakh_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kebaya,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
keffiyeh,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kesa,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kessoku_band_t-shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kilt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kimono_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kimono_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kitten_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kittysuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
knee_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kneehighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
knit_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
knit_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
korean_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kote,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
kusazuri,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lab_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_eyepatch,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-trimmed_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace-up_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_bridal_gauntlets,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
