canonical_tag,post_count,aliases,canonical_adult_domain_count,canonical_adult_domains,canonical_adult_signal_count,canonical_adult_signals,alias_only_adult_domain_count,alias_adult_domains,alias_adult_signals,review_priority,coverage_status,issue94_crosswalk,issue94_final_status,issue94_final_reason,review_source,product_fit_decision,product_fit_reason
groping_motion,336,,1,SEX_ACT_RELATION,1,SEX_ACT_RELATION:\bgrop\w*\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
extra_breasts,332,"multibreast,multiple_breasts,polymastia",1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,BREAST_NIPPLE_AREOLA,BREAST_NIPPLE_AREOLA:\bbreasts?\b,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
electrostimulation,327,,1,SEX_DEVICE_IMPLEMENT,1,SEX_DEVICE_IMPLEMENT:\belectrostim\w*\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
breast_size_difference,325,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
saliva_on_breasts,325,,2,BREAST_NIPPLE_AREOLA;FLUID_EXCRETION,2,BREAST_NIPPLE_AREOLA:\bbreasts?\b;FLUID_EXCRETION:\bsaliva\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
saliva_swap,321,,1,FLUID_EXCRETION,1,FLUID_EXCRETION:\bsaliva\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
smelly_armpits,319,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
smelling_armpit,314,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
powerful_breasts,312,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
restraints,310,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\brestrain\w*\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
yaoi_(object),310,,1,OPAQUE_ADULT_SURFACE,1,OPAQUE:\byaoi\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,REJECT_NONCONTENT_REASON,"name match is a non-product lexical/meme/object/UI false positive, not rejected because of explicitness"
good_breasts_day,301,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
red_leash,299,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bleash\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
legless_amputee,298,,1,R18G_INJURY,1,R18G_INJURY:\bamput\w*\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
broken_condom,294,torn_condom,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
chain_between_breasts,294,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
oppai_challenge,290,,2,BREAST_NIPPLE_AREOLA;OPAQUE_ADULT_SURFACE,2,BREAST_NIPPLE_AREOLA:\boppai\b;OPAQUE:\boppai\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
animal_between_breasts,280,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
bandaid_on_breast,278,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
sabotaged_condom,266,piercing_condom,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
breast_on_breast,263,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
cooperative_buttjob,263,"multiple_buttjob,double_buttjob",1,SEX_ACT_RELATION,1,SEX_ACT_RELATION:\bbuttjob\b,0,SEX_ACT_RELATION,SEX_ACT_RELATION:\bbuttjob\b,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
gunshot_wound,262,,1,R18G_INJURY,1,R18G_INJURY:\bwounds?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
handcuff_dangle,257,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bhandcuffs?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
japan-korea_yuri_(meme),235,,1,OPAQUE_ADULT_SURFACE,1,OPAQUE:\byuri\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,REJECT_NONCONTENT_REASON,"name match is a non-product lexical/meme/object/UI false positive, not rejected because of explicitness"
covering_another's_breasts,229,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
can_between_breasts,225,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
mole_on_areola,223,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bareolae?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
cheek-to-breast,216,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
shared_handcuffs,215,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bhandcuffs?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
tickling_breasts,212,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
edging_underwear,211,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,GENERAL_ONLY_APPROPRIATE,valid General tag but ordinary garment/color/trim semantics do not justify separate adult/fetish deep identity
shackle_piercing,206,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bshackles?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
broken_handcuffs,199,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bhandcuffs?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
intestine_clothing,194,,1,R18G_INJURY,1,R18G_INJURY:\bintestines?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
feet_on_another's_face,192,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
yuri_(object),188,,1,OPAQUE_ADULT_SURFACE,1,OPAQUE:\byuri\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,REJECT_NONCONTENT_REASON,"name match is a non-product lexical/meme/object/UI false positive, not rejected because of explicitness"
breast_massage,178,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
extended_upskirt,178,,1,EXPOSURE_FETISH_CLOTHING,1,EXPOSURE_FETISH_CLOTHING:\bupskirt\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
buttjob_under_clothes,171,,1,SEX_ACT_RELATION,1,SEX_ACT_RELATION:\bbuttjob\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
condom_pull,169,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
unzipping_another's_clothes,169,,1,EXPOSURE_FETISH_CLOTHING,1,EXPOSURE_FETISH_CLOTHING:\bunzipping another(?:'s|s)? clothes\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
convenient_breasts,167,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
standing_restraints,166,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\brestrain\w*\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
slapping_breasts,161,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
offering_leash,159,,1,BDSM_RESTRAINT,1,BDSM_RESTRAINT:\bleash\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
saliva_pool,159,,1,FLUID_EXCRETION,1,FLUID_EXCRETION:\bsaliva\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,valid canonical state but broad/nonsexual or ordinary-enough that existing General plus broader Special concepts are sufficient
gun_between_breasts,154,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
drinking_from_condom,149,,0,,0,,0,,,UNFLAGGED,GENERAL_CANONICAL_NOT_IN_SPECIAL,NOT_IN_ISSUE94_FINAL_REVIEW,,,HIGH_FREQUENCY_UNFLAGGED_RESCUE,SPECIAL_CANDIDATE,opaque rescue: concrete fetish/sexual/body-site/restraint relation missed by strict adult-name heuristic
stethoscope_between_breasts,143,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
kissing_breast,142,breast_kiss,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,BREAST_NIPPLE_AREOLA,BREAST_NIPPLE_AREOLA:\bbreasts?\b,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
uterus_pose,140,,1,REPRODUCTION_PREGNANCY,1,REPRODUCTION_PREGNANCY:\buterus\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,SPECIAL_CANDIDATE,specific adult/fetish/body-site/action/topology identity adds deep-discovery value beyond broad General browsing
sperm_circle_tattoo,139,,1,FLUID_EXCRETION,1,FLUID_EXCRETION:\bsperm\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
money_between_breasts,137,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
goggles_around_breasts,135,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
gift_between_breasts,129,,1,BREAST_NIPPLE_AREOLA,1,BREAST_NIPPLE_AREOLA:\bbreasts?\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
saliva_on_hand,128,,1,FLUID_EXCRETION,1,FLUID_EXCRETION:\bsaliva\b,0,,,CANONICAL_ADULT_FETISH_PRIORITY,GENERAL_CANONICAL_NOT_IN_SPECIAL,NEW_TO_ADULT_FOCUSED_REVIEW,,not present in Issue #94 final 324-row review candidate/exclusion outcome,STRICT_CANONICAL_ADULT_PRIORITY,GENERAL_ONLY_APPROPRIATE,"broad/basic descriptor, ordinary object/state, arbitrary Cartesian placement, color variant, or low-value scene label is better served by General"
