row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-000267,shuten_douji_(fate),7779,酒呑童子（Fate）,酒呑童子（Fate） | 酒呑童子,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000268,kiana_kaslana,7778,キアナ・カスラナ,キアナ・カスラナ | キアナ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000270,momoi_(blue_archive),7755,才羽モモイ,才羽モモイ | モモイ | モモイ(ブルアカ) | モモイ(ブルーアーカイブ),AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000271,sonoda_umi,7745,園田海未,園田海未,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000272,amane_kanata,7743,天音かなた,天音かなた,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000273,shiina_taki,7737,椎名立希,椎名立希,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000275,ijichi_nijika,7723,伊地知虹夏,伊地知虹夏,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000276,shiori_novella,7697,シオリ・ノヴェラ,シオリ・ノヴェラ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000277,nico_robin,7684,ニコ・ロビン,ニコ・ロビン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000278,ibaraki_kasen,7667,茨木華扇,茨木華扇,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000279,kujo_jotaro,7664,空条承太郎,空条承太郎,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000280,yukihana_lamy,7649,雪花ラミィ,雪花ラミィ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000283,nagae_iku,7646,永江衣玖,永江衣玖,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000284,misumi_uika,7637,三角初華,三角初華,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000287,komaeda_nagito,7582,狛枝凪斗,狛枝凪斗,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000288,tainaka_ritsu,7573,田井中律,田井中律,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000291,nerissa_ravencroft,7553,ネリッサ・レイヴンクロフト,ネリッサ・レイヴンクロフト,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000292,hakos_baelz,7541,ハコス・ベールズ,ハコス・ベールズ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000293,miyako_yoshika,7541,宮古芳香,宮古芳香,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000294,fujishima_megumi,7527,藤島慈,藤島慈,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000295,saotome_ranma,7497,早乙女乱馬,早乙女乱馬,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000296,shibuya_rin,7460,渋谷凛,渋谷凛,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000297,wakaba_mutsumi,7455,若葉睦,若葉睦,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000300,bakugou_katsuki,7422,爆豪勝己,爆豪勝己,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000305,clownpiece,7346,クラウンピース,クラウンピース,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000306,kamisato_ayaka,7339,神里綾華,神里綾華,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000307,kaguya_(cho_kaguya-hime!),7315,かぐや（超かぐや姫!）,かぐや（超かぐや姫!） | かぐや,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000308,kawaragi_momoka,7307,河原木桃香,河原木桃香,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000309,inugami_korone,7306,戌神ころね,戌神ころね,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000310,watson_amelia,7306,ワトソン・アメリア,ワトソン・アメリア,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000311,shirogane_noel,7300,白銀ノエル,白銀ノエル,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000312,saber_alter,7282,アルトリア・オルタ,アルトリア・オルタ | セイバーオルタ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000313,miorine_rembran,7267,ミオリネ・レンブラン,ミオリネ・レンブラン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000314,ayase_eli,7257,絢瀬絵里,絢瀬絵里,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000315,eevee,7236,イーブイ,イーブイ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000316,otomune_kozue,7225,乙宗梢,乙宗梢,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000318,kasodani_kyouko,7201,幽谷響子,幽谷響子,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000319,soga_no_tojiko,7193,蘇我屠自古,蘇我屠自古,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000321,morrigan_aensland,7179,モリガン・アーンスランド,モリガン・アーンスランド | モリガン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000324,momose_ginko,7161,百生吟子,百生吟子,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000328,kurodani_yamame,7106,黒谷ヤマメ,黒谷ヤマメ | ヤマメ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000331,kumoi_ichirin,7071,雲居一輪,雲居一輪,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000332,yahata_umiri,7065,八幡海鈴,八幡海鈴,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000333,kei_(blue_archive),7051,天童ケイ,天童ケイ | ケイ | ケイ(ブルーアーカイブ),AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000334,sakamata_chloe,7046,沙花叉クロヱ,沙花叉クロヱ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000335,murano_sayaka,7030,村野さやか,村野さやか,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000337,cu_chulainn_(fate),7021,クー・フーリン（Fate）,クー・フーリン（Fate） | クー・フーリン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000338,nishizumi_maho,6992,西住まほ,西住まほ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000346,matou_sakura,6884,間桐桜,間桐桜,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000347,kisaragi_chihaya,6849,如月千早,如月千早,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000348,tsukino_usagi,6847,月野うさぎ,月野うさぎ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000350,remielle_dan,6801,レミエール・ダン,レミエール・ダン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000351,hoshii_miki,6799,星井美希,星井美希,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000352,inoue_takina,6789,井ノ上たきな,井ノ上たきな,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000355,northern_ocean_princess,6763,北方棲姫,北方棲姫,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000357,sekibanki,6755,赤蛮奇,赤蛮奇,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000358,watanabe_you,6753,渡辺曜,渡辺曜,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000359,anya_(spy_x_family),6752,アーニャ・フォージャー,アーニャ・フォージャー | アーニャ | アーニャ(SPY×FAMILY),AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000373,arcueid_brunestud,6587,アルクェイド・ブリュンスタッド,アルクェイド・ブリュンスタッド | アルクェイド,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000505,shiranui_flare,5287,不知火フレア,不知火フレア | 不知火フレア新衣装,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000534,suigintou,5100,水銀燈,水銀燈,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000594,uchiha_sasuke,4623,うちはサスケ,うちはサスケ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000601,furude_rika,4560,古手梨花,古手梨花,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000666,eren_yeager,4218,エレン・イェーガー,エレン・イェーガー | エレン,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000700,tsukino_mito,4064,月ノ美兎,月ノ美兎,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000805,piplup,3605,ポッチャマ,ポッチャマ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000835,trafalgar_law,3537,トラファルガー・ロー,トラファルガー・ロー,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000866,inui_toko,3428,戌亥とこ,戌亥とこ,AI監修：既存候補・Alias・作品関係を確認し表示名を確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000877,senjougahara_hitagi,3388,戦場ヶ原ひたぎ,戦場ヶ原ひたぎ,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-000994,tsumiki_mikan,3057,罪木蜜柑,罪木蜜柑,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001059,ame-chan_(needy_girl_overdose),2894,あめちゃん,あめちゃん | あめちゃん(NEEDY GIRL OVERDOSE),既存日本語候補・作品文脈を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001231,kayoko_(dress)_(blue_archive),2538,鬼方カヨコ（ドレス）,鬼方カヨコ(ドレス) | カヨコ(ドレス),既存日本語候補・作品文脈を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001457,backbeard,2244,バックベアード,バックベアード,既存日本語候補・作品文脈を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001547,shishiro_botan_(1st_costume),2119,獅白ぼたん（通常）,獅白ぼたん（通常）,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001593,jakuzure_nonon,2070,蛇崩乃音,蛇崩乃音,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001629,konjiki_no_yami,2020,金色の闇,金色の闇,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001732,sailor_mercury,1909,セーラーマーキュリー,セーラーマーキュリー,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001758,souseiseki,1884,蒼星石,蒼星石,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001768,minato_aqua_(sailor),1876,湊あくあ（セーラー）,湊あくあ（セーラー）,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001794,chilchuck_tims,1858,チルチャック・ティムズ,チルチャック・ティムズ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
