row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-041121,halloween_(movie),114,ハロウィン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041125,koumajou_densetsu_1,114,紅魔城伝説 緋色の交響曲,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041155,iczer_(series),113,イクサー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041199,red_sonja_(comics),112,レッドソニア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041262,pokemon_ranger_1,110,ポケモンレンジャー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041283,lovely_x_cation,109,ラブリケーション,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041328,venom_(2018),108,ヴェノム,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041334,choujikuu_seiki_orguss,107,超時空世紀オーガス,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041357,ultraman_tarou_(series),107,ウルトラマンタロウ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041427,cotton_(game),104,コットン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041461,baldr_(series),103,BALDRシリーズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041483,princess_maker_(series),103,プリンセスメーカー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041542,spyro_(series),101,スパイロ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041559,ciel_nosurge,100,シェルノサージュ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041650,enbizaka_no_shitateya_(vocaloid),98,円尾坂の仕立屋,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041680,virtua_fighter_5_(series),98,バーチャファイター5,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041718,choujuu_kishin_dancouga,96,超獣機神ダンクーガ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041734,mega_man_legends,96,ロックマンDASH,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041828,evenicle_(series),93,イブニクル,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041878,oshiete_miko_sensei_(series),92,おしえて巫女先生,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041931,drive_(movie),90,ドライヴ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-041954,siren_(series),90,SIREN,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042113,tententengokujigokugoku_(aiobahn),86,天天天国地獄国,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042129,doom_i,85,DOOM,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,ASCII_ONLY_DISPLAY_NON_ARTIST | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042212,donkey_kong_(1981_game),83,ドンキーコング,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042269,jain_no_ikenie_(series),82,邪淫のいけにえ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042280,mass_effect_1,82,Mass Effect,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042346,tate_no_yuusha_no_nariagari_rise,81,盾の勇者の成り上がり RERISE,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042379,pinocchio_(disney_movie),80,ピノキオ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042408,digimon_world,79,デジモンワールド,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042415,indiana_jones_(series),79,インディ・ジョーンズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042483,minions_(movie),78,ミニオンズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042508,echo_(visual_novel),77,ECHO,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042617,evenicle,75,イブニクル,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042630,mana_khemia,75,マナケミア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042670,jain_no_ikenie,74,邪淫のいけにえ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042808,sengoku_musou_1,72,戦国無双,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042816,toushinden_1,72,闘神伝,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042884,aku_no_musume_(series),70,悪ノ娘,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042889,blade_runner_(1982_movie),70,ブレードランナー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042895,counter-strike,70,カウンターストライク,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042901,gal_gun,70,ぎゃる☆がん,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042943,the_avengers_(2012),70,アベンジャーズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-042967,hakusen_(idolmaster),69,白線,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043078,virtual_insanity_(song),68,Virtual Insanity,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043135,tragic_drops_(love_live!),67,Tragic Drops,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043162,how_to_train_your_dragon_1,66,ヒックとドラゴン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043215,emotion_(love_live!),65,EMOTION,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
