row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,reason_code,source_file,effective_source_file
I70-045529,eretto,768,えれっと,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-004323,symphony_miku,764,初音ミク（シンフォニー）,初音ミク（シンフォニー） | シンフォニーミク,派生衣装・形態の公式表示名を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037370,the_scum_villain's_self-saving_system,760,人渣反派自救系统,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037373,reitaisai_7_contest,758,第7回博麗神社例大祭コンテスト,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-045561,satou_shouji,757,佐藤ショウジ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-004363,jailbird_(nerissa_ravencroft),755,Jailbird,Jailbird | ネリッサ・レイヴンクロフト,ファン呼称の日本語表示を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004365,meguru_(cookie),755,MGR姉貴,MGR姉貴,ファン呼称タグのため追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-045567,kozaki_yuusuke,755,コザキユースケ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-004367,bae_minah_(chaesu),754,ミナ,ミナ | Bae Minah | 민아,創作キャラクター名の日本語表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-045577,morikura_en,752,森倉円,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-004388,limealicious,750,Limealicious,Limealicious | Laimu,VTuber名の日本語表示を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004391,tomoe_gozen_(swimsuit_saber)_(first_ascension)_(fate),750,巴御前（水着・第一再臨）,巴御前（水着・第一再臨） | 巴御前（水着）,再臨別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004395,luo_xiaohei_(human),749,羅小黒（人間）,羅小黒（人間） | ロシャオヘイ（人間）,日本語版の固有名表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037384,kakyuusei_(series),748,下級生,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-037393,reitaisai_9_contest,745,第9回博麗神社例大祭コンテスト,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004426,bao_the_whale,741,Bao the Whale,Bao the Whale | Bao,VTuber名の表示表記を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-004430,zen'in_maki_(post-shibuya),741,禪院真希（渋谷事変後）,禪院真希（渋谷事変後） | 禪院真希,時系列別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004442,boota_(ttgl),738,ブータ,ブータ | ブータ（天元突破グレンラガン）,日本語公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004447,ashveil_(honkai:_star_rail),737,不死途,不死途 | Ashveil,日本語公式表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004449,death_(entity),737,死,死 | Death,抽象キャラクター名の表示を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004456,boudica_(first_ascension)_(fate),736,ブーディカ（第一再臨）,ブーディカ（第一再臨） | ブーディカ,再臨別表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004485,pombon,730,ポムケン,ポムケン,新規ポケモン固有名の表記を追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004488,uzuki_(cookie),730,UDK姉貴,UDK姉貴 | 宇月幸成,ファン呼称タグのため追加確認,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-004501,jade_(honkai:_star_rail),727,ジェイド,ジェイド,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004504,aokumo_rin,726,青雲凛,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004507,mars_(cookie),726,MZ姉貴,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004519,phainon_(flame_reaver)_(honkai:_star_rail),724,フレイムスティーラー,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004521,gareth_(fate),723,ガレス,ガレス,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004526,player_character_(female)_(degrees_of_lewdity),723,女性主人公（Degrees of Lewdity）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004528,sweety_(zenless_zone_zero),723,紅豆,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004529,tristan_(fate),723,トリスタン,トリスタン,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004545,kaori_(splatoon),719,カオリ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004563,togawa_sakiko_(master_of_melodia),716,豊川祥子（Master of Melodia）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004577,marche_lorraine_(umamusume),712,マルシュロレーヌ,マルシュロレーヌ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004584,ines_(arknights),710,イネス,イネス,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004596,pipkin_pippa,709,ピップキン・ピッパ,ピップキン・ピッパ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004603,miyamoto_musashi_(third_ascension)_(fate),707,宮本武蔵（第三再臨）,宮本武蔵（第三再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004608,hebi_nyoubou_(second_ascension)_(fate),706,蛇女房（第二再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004614,abigail_williams_(second_ascension)_(fate),704,アビゲイル・ウィリアムズ（第二再臨）,アビゲイル・ウィリアムズ（第二再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004617,belno_light_(umamusume),704,ベルノライト,ベルノライト,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004626,hugh_(pokemon),703,ヒュウ,ヒュウ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004633,amakusa_shirou_(fate),701,天草四郎,天草四郎,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004640,rahu_(path_to_nowhere),700,ラーフ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004645,female_morgan_(fire_emblem),699,マーク（女）,マーク（女）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004647,mousse_(ranma_1/2),699,ムース,ムース,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037456,the_transformers_(idw),699,Transformers（IDW）,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004652,arsene_lupin_iii,698,ルパン三世,ルパン三世,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004660,suzu_(cookie),698,SZ姉貴,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004679,fluorite_(arknights),694,フローライト,フローライト,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004691,mo_chengwei,693,莫承威,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004693,shitodo_kuroji,693,シトド・クロジ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004700,ade_(nikke),691,エード,エード,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037470,viper_(series),691,VIPER,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037472,dream_smp,690,Dream SMP,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004717,wizard_(ragnarok_online),687,ウィザード,ウィザード,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037479,ben_10_(classic),686,BEN 10（クラシック）,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004748,cait_sith_(ff7),682,ケット・シー,ケット・シー,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004752,puru-see_(hoshizuki_(seigetsu)),682,ぷるスィ,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004754,artoria_caster_(swimsuit_berserker)_(first_ascension)_(fate),681,アルトリア・キャスター（水着・第一再臨）,アルトリア・キャスター（水着・第一再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004757,jeanne_d'arc_(granblue_fantasy),681,ジャンヌダルク,ジャンヌダルク,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004762,robin_hood_(fate),681,ロビンフッド,ロビンフッド,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004763,spot_(arknights),681,スポット,スポット,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004770,layla_(idolmaster),680,ライラ,ライラ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004775,boros_(ouro_kronii),679,ボロス,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004779,loves_only_you_(umamusume),679,ラヴズオンリーユー,ラヴズオンリーユー,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004785,mordred_(swimsuit_rider)_(first_ascension)_(fate),678,モードレッド（水着・第一再臨）,モードレッド（水着・第一再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004801,sunna_(afternoon_tea_break)_(zenless_zone_zero),676,スンナ（Afternoon Tea Break）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004806,ecclesia_(yu-gi-oh!),675,エクレシア,エクレシア,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004817,mast_(nikke),674,マスト,マスト,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004818,reu_(cookie),674,RU姉貴,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004825,habetrot_(fate),672,ハベトロット,ハベトロット,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037506,gekitotsu!_joshikousei_oiroke_sensha_gundan,668,ゲキトツ！女子高生お色気戦車軍団,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004865,debitto_(makaino_ririmu),665,デビット,デビット,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004890,usami_(danganronpa),662,ウサミ,ウサミ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004899,kylar_(degrees_of_lewdity),660,カイラー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004904,ichigo_(cookie),659,ICG姉貴,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-004906,kromer_(project_moon),659,クローマー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004922,qingming_bird_(zenless_zone_zero),657,青溟鳥,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004924,koganei_niko,656,虎金井ニコ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004926,common_dolphin_(kemono_friends),655,マイルカ,マイルカ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004935,kanna_(cookie),654,KNN姉貴,KNN姉貴,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-037527,hololive_dreams,654,ホロライブドリームス,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004940,death-sensei_(mori_calliope),653,デス先生,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-004953,spike_spiegel,652,スパイク・スピーゲル,スパイク・スピーゲル,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004955,yan_qing_(fate),652,燕青,燕青,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-004962,hinase_(cookie),651,HNS姉貴,HNS姉貴,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-037531,homestuck,651,ホームスタック,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037532,aku_no_musume_(vocaloid),650,悪ノ娘,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-037536,starward,649,星の翼,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037537,ef_(visual_novel),648,ef - a fairy tale of the two.,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-004990,conch_(gundam),646,コンチ,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005006,mlynar_(arknights),644,ムリナール,ムリナール,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005011,daifuku_(yukihana_lamy),643,だいふく（雪花ラミィ）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005021,hubert_von_vestra,642,ヒューベルト＝フォン＝ベストラ,ヒューベルト＝フォン＝ベストラ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037549,bayonetta_1,641,ベヨネッタ,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-005034,king_(aotu_world),640,金,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005037,sasori_(naruto),640,サソリ,サソリ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037553,xxl_woofia,639,XXL同伴集結,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005062,kamio_reiji_(yua),636,カミオ・レイジ（ユア）,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-037559,dissidia_duellum_final_fantasy,636,ディシディア デュエルム ファイナルファンタジー,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037561,to_be_hero_x,636,TO BE HERO X,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005067,lexington_(warship_girls_r),635,レキシントン（戦艦少女R）,レキシントン（戦艦少女R）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037562,blue_reflection_(series),635,ブルー リフレクション,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-037563,resident_evil_3_(remake),635,BIOHAZARD RE:3,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005075,ishtar_(fire_emblem),634,イシュタル,イシュタル,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005080,female_robin_(grima)_(fire_emblem),633,ルフレ（女・ギムレー）,ルフレ（女・ギムレー）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005084,yuegui_(genshin_impact),633,月桂,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-046080,honjou_raita,631,本庄雷太,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-005145,evil_twin_lil-la,625,Evil★Twin リィラ,Evil★Twin リィラ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037584,top_wo_nerae!,625,トップをねらえ！,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-037586,bang_dream!_our_notes,624,アワーノーツ,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037594,mahou_shoujo_ikusei_keikaku_unmarked,622,魔法少女育成計画 unmarked,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005186,morgan_le_fay_(queen_of_winter)_(fate),619,モルガン（冬の女王）,モルガン（冬の女王）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005191,shuten_douji_(first_ascension)_(fate),619,酒呑童子（第一再臨）,酒呑童子（第一再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005201,xia_fei,618,夏斐,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005203,aika_granzchesta,617,藍華・S・グランチェスタ,藍華・S・グランチェスタ,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005204,ende_(chihuri),617,エンデ（chihuri）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005205,lucia_(scott_malin),617,ルシア（Scott Malin）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005243,cernunnos_(fate),612,ケルヌンノス,ケルヌンノス,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005258,chaos_marie_(grimms_notes),610,カオス・マリー,カオス・マリー,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037619,fate/requiem,609,Fate/Requiem,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005273,axel_(kingdom_hearts),608,アクセル（キングダム ハーツ）,アクセル（キングダム ハーツ）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
