row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-037553,xxl_woofia,639,XXL同伴集結,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037559,dissidia_duellum_final_fantasy,636,ディシディア デュエルム ファイナルファンタジー,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037561,to_be_hero_x,636,TO BE HERO X,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037563,resident_evil_3_(remake),635,BIOHAZARD RE:3,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037586,bang_dream!_our_notes,624,アワーノーツ,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037594,mahou_shoujo_ikusei_keikaku_unmarked,622,魔法少女育成計画 unmarked,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037619,fate/requiem,609,Fate/Requiem,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037638,magnet_(vocaloid),600,magnet,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037642,wactor_production,598,WACTOR,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037649,portal_(series),596,Portal,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037655,blackpink,592,BLACKPINK,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037662,mouthwashing,591,Mouthwashing,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037679,qurare_magic_library,580,QURARE：魔法図書館,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037709,fate/extella_link,567,Fate/EXTELLA LINK,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037723,kantai_collection_(anime),562,艦隊これくしょん -艦これ-,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037734,medium5,557,MEDIUM5,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037744,xinyue_tongxing,553,新月同行,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037753,pukey_goddess_shot_trick,550,ピューキーゴッデスショットトリック,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037761,oneshot_(game),546,OneShot,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037775,boruto:_two_blue_vortex,539,BORUTO-ボルト- -TWO BLUE VORTEX-,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037777,prism_project,539,PRISM Project,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037779,enjo_kouhai,538,援助交配,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037780,slay_the_spire_2,537,Slay the Spire 2,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037782,sonic_the_hedgehog_(idw),536,IDWソニック,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037786,listen!!,535,Listen!!,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037790,grand_theft_auto_vi,534,Grand Theft Auto VI,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037798,kotobukiya_bishoujo,531,コトブキヤ BISHOUJO,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037816,monsters_raid,524,モンスターズ・レイド,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037819,crazy_raccoon,521,Crazy Raccoon,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037837,yappari_chinchirando,515,やっぱりチンチランド,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037846,16personalities,511,16Personalities,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037849,meridian_project,511,Meridian Project,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037866,hololive_official_card_game,504,hololive OFFICIAL CARD GAME,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037890,false_memory,495,False Memory,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037900,fear_&_hunger_1,491,Fear & Hunger,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037904,reitaisai_10_contest,490,博麗神社例大祭10コンテスト,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037917,maimai_(game),485,maimai,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037932,transformers_(live_action),482,トランスフォーマー（実写映画）,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037935,everlasting_summer,479,Everlasting Summer,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037939,zhu_xian,479,誅仙,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037957,world_of_warships,474,World of Warships,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037960,18trip,472,18TRIP,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037973,shirokami_project,468,白髪教団,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037977,gfriend,467,GFRIEND,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037980,national_basketball_association,466,NBA,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | ASCII_ONLY_DISPLAY_NON_ARTIST,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-037997,pornhub,459,Pornhub,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED | DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
I70-038004,jingling_zhi_dan,457,精灵之蛋,,Japanese rendering requires manual verification or source evidence is insufficient,STATUS_REVIEW_REQUIRED,NEEDS_EXTERNAL_CHECK,,,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,HIGH,translation_status=REVIEW_REQUIRED; translation_note explicitly requires manual/external verification or reports insufficient/ambiguous title evidence,Copyrightタイトルを一意に確定できる根拠が不足しているため、推測修正せず外部確認対象として確定。,PROPOSED
