cluster_id,cluster_position,semantic_bucket,generation_family,generation_role,general_root,identity_key,priority_band,is_general,is_special,general_primary_path,special_id,issue104_risk
C008,17,EXPOSURE_CLOTHING,,(none),(none),nude_model,P1_SPECIAL_OR_OVERLAP,NO,YES,,2617,NO
C008,18,EXPOSURE_CLOTHING,,(none),(none),nude_overalls,P1_SPECIAL_OR_OVERLAP,NO,YES,,2586,NO
C008,19,EXPOSURE_CLOTHING,,(none),(none),nude_scarf,P1_SPECIAL_OR_OVERLAP,NO,YES,,2590,NO
C008,20,EXPOSURE_CLOTHING,,(none),(none),nude_sheet,P1_SPECIAL_OR_OVERLAP,NO,YES,,2576,NO
C008,21,EXPOSURE_CLOTHING,,(none),(none),nude_shirt,P1_SPECIAL_OR_OVERLAP,NO,YES,,2543,NO
C008,22,EXPOSURE_CLOTHING,,(none),(none),nude_tabard,P1_SPECIAL_OR_OVERLAP,NO,YES,,2591,NO
C008,23,EXPOSURE_CLOTHING,,(none),(none),nude_towel,P1_SPECIAL_OR_OVERLAP,NO,YES,,2547,NO
C008,24,EXPOSURE_CLOTHING,,(none),(none),open_legs,P1_SPECIAL_OR_OVERLAP,NO,YES,,2760,NO
C008,25,EXPOSURE_CLOTHING,,(none),(none),panties_down,P1_SPECIAL_OR_OVERLAP,NO,YES,,2654,NO
C008,26,EXPOSURE_CLOTHING,,(none),(none),panties_pull,P1_SPECIAL_OR_OVERLAP,NO,YES,,2655,NO
C008,27,EXPOSURE_CLOTHING,,(none),(none),panty_aside,P1_SPECIAL_OR_OVERLAP,NO,YES,,2662,NO
C008,28,EXPOSURE_CLOTHING,,(none),(none),peeing_panties,P1_SPECIAL_OR_OVERLAP,NO,YES,,2565,NO
C008,29,EXPOSURE_CLOTHING,,(none),(none),transparent_cleavage,P1_SPECIAL_OR_OVERLAP,NO,YES,,2554,NO
C009,1,RESTRAINT_BDSM,,(none),(none),aqua_blindfold,P1_SPECIAL_OR_OVERLAP,NO,YES,,2592,NO
C009,2,RESTRAINT_BDSM,,(none),(none),ballgag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2681,NO
C009,3,RESTRAINT_BDSM,,(none),(none),blindfolded,P1_SPECIAL_OR_OVERLAP,NO,YES,,2663,NO
C009,4,RESTRAINT_BDSM,,(none),(none),brown_blindfold,P1_SPECIAL_OR_OVERLAP,NO,YES,,2594,NO
C009,5,RESTRAINT_BDSM,,(none),(none),cleave_gagged,P1_SPECIAL_OR_OVERLAP,NO,YES,,2579,NO
C009,6,RESTRAINT_BDSM,,(none),(none),cleavegag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2701,NO
C009,7,RESTRAINT_BDSM,,(none),(none),crotchrope,P1_SPECIAL_OR_OVERLAP,NO,YES,,2691,NO
C009,8,RESTRAINT_BDSM,,(none),(none),handcuff,P1_SPECIAL_OR_OVERLAP,NO,YES,,2674,NO
C009,9,RESTRAINT_BDSM,,(none),(none),handgag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2723,NO
C009,10,RESTRAINT_BDSM,,(none),(none),knot_gagged,P1_SPECIAL_OR_OVERLAP,NO,YES,,2624,NO
C009,11,RESTRAINT_BDSM,,(none),(none),knotgag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2733,NO
C009,12,RESTRAINT_BDSM,,(none),(none),over_the_mouth_gagged,P1_SPECIAL_OR_OVERLAP,NO,YES,,2601,NO
C009,13,RESTRAINT_BDSM,,(none),(none),over_the_nose_gagged,P1_SPECIAL_OR_OVERLAP,NO,YES,,2603,NO
C009,14,RESTRAINT_BDSM,,(none),(none),pantygag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2724,NO
C009,15,RESTRAINT_BDSM,,(none),(none),purple_blindfold,P1_SPECIAL_OR_OVERLAP,NO,YES,,2598,NO
C009,16,RESTRAINT_BDSM,,(none),(none),rope_bondage,P1_SPECIAL_OR_OVERLAP,NO,YES,,1942,NO
C009,17,RESTRAINT_BDSM,,(none),(none),ropebondage,P1_SPECIAL_OR_OVERLAP,NO,YES,,2669,NO
C009,18,RESTRAINT_BDSM,,(none),(none),ropes,P1_SPECIAL_OR_OVERLAP,NO,YES,,2652,NO
C009,19,RESTRAINT_BDSM,,(none),(none),shackle,P1_SPECIAL_OR_OVERLAP,NO,YES,,2675,NO
C009,20,RESTRAINT_BDSM,,(none),(none),tapegag,P1_SPECIAL_OR_OVERLAP,NO,YES,,2693,NO
C009,21,RESTRAINT_BDSM,,(none),(none),yellow_blindfold,P1_SPECIAL_OR_OVERLAP,NO,YES,,2600,NO
C010,1,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,anilingus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,101,NO
C010,2,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,asymmetrical_docking,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2382,NO
C010,3,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,biting_foreskin,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1134,NO
C010,4,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,cunnilingus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,681,NO
C010,5,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,fingering_from_behind,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,816,NO
C010,6,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_another's_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,34,NO
C010,7,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_another's_thighs,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2836,NO
C010,8,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_own_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2827,NO
C010,9,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,guided_crotch_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,36,NO
C010,10,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,hand_on_own_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2825,NO
C010,11,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,hand_on_own_crotch,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2862,NO
C010,12,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,pectoral_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,702,NO
C010,13,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,reach-around,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,50,NO
C010,14,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,reverse_nursing_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,840,NO
C010,15,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,rusty_trombone,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,108,NO
C010,16,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,smelling,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2332,NO
C010,17,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,touching_another's_crotch,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2974,NO
C010,18,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,tribadism,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,536,NO
C010,19,OTHER,ACTION_INTERACTION,action,ACTION_CONTACT,vore,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,504,NO
C011,1,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,asphyxiation,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1956,NO
C011,2,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,ball_busting,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,616,NO
C011,3,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1898,NO
C011,4,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_ankles,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1899,NO
C011,5,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_arms,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1900,NO
C011,6,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_calves,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1901,NO
C011,7,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_fingers,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1903,NO
C011,8,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_tail,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1906,NO
C011,9,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bound_torso,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1910,NO
C011,10,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,cunt_busting,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,570,NO
C011,11,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,neglect_play,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1920,NO
C011,12,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,reverse_ryona,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,631,NO
C011,13,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,ryona,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1958,NO
C011,14,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,shibari,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1929,NO
C011,15,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,stepped_on,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1964,NO
C011,16,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,strangling,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1961,NO
C011,17,OTHER,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,strappado,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1937,NO
C012,1,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,autopaizuri,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2023,NO
C012,2,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,female_footjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,528,NO
C012,3,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,24,NO
C012,4,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_from_behind,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,25,NO
C012,5,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_over_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,863,NO
C012,6,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_with_boots,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,27,NO
C012,7,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_with_legwear,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,29,NO
C012,8,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_with_sandals,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,30,NO
C012,9,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,footjob_with_shoes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,31,NO
C012,10,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,glansjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,33,NO
C012,11,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,hairjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,37,NO
C012,12,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,licking_another's_pussy_juice,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1118,NO
C012,13,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,licking_own_nipple,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1007,NO
C012,14,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,licking_thigh,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2946,NO
C012,15,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,sucking_both_nipples,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1044,NO
C012,16,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,sucking_on_multiple_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2954,NO
C012,17,SEX_ACT,ACTION_INTERACTION,action,ACTION_CONTACT,two-footed_footjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,62,NO
C013,1,SEX_ACT,,semantic_support,(none),after_frottage,P1_SPECIAL_OR_OVERLAP,NO,YES,,69,NO
C013,2,SEX_ACT,,semantic_support,(none),attempted_rape,P1_SPECIAL_OR_OVERLAP,NO,YES,,438,NO
C013,3,SEX_ACT,,semantic_support,(none),backjob,P1_SPECIAL_OR_OVERLAP,NO,YES,,71,NO
C013,4,SEX_ACT,,semantic_support,(none),buttsex,P1_SPECIAL_OR_OVERLAP,NO,YES,,168,NO
C013,5,SEX_ACT,,semantic_support,(none),fuck_machine,P1_SPECIAL_OR_OVERLAP,NO,YES,,317,NO
C013,6,SEX_ACT,,semantic_support,(none),insert,P1_SPECIAL_OR_OVERLAP,NO,YES,,1797,NO
C013,7,SEX_ACT,,semantic_support,(none),orgasmic_expression,P1_SPECIAL_OR_OVERLAP,NO,YES,,655,NO
C013,8,SEX_ACT,,semantic_support,(none),penetrated,P1_SPECIAL_OR_OVERLAP,NO,YES,,1799,NO
C013,9,SEX_ACT,,semantic_support,(none),rape_play,P1_SPECIAL_OR_OVERLAP,NO,YES,,451,NO
C013,10,SEX_ACT,,semantic_support,(none),sexual_activity,P1_SPECIAL_OR_OVERLAP,NO,YES,,81,NO
C013,11,SEX_ACT,,semantic_support,(none),sexual_assault,P1_SPECIAL_OR_OVERLAP,NO,YES,,442,NO
C013,12,SEX_ACT,,semantic_support,(none),sexual_gore,P1_SPECIAL_OR_OVERLAP,NO,YES,,486,NO
C013,13,SEX_ACT,,semantic_support,(none),sexual_intercourse,P1_SPECIAL_OR_OVERLAP,NO,YES,,82,NO
C013,14,SEX_ACT,,semantic_support,(none),sexual_stimulation,P1_SPECIAL_OR_OVERLAP,NO,YES,,83,NO
C013,15,SEX_ACT,,semantic_support,(none),tentacle_fuck,P1_SPECIAL_OR_OVERLAP,NO,YES,,329,NO
C013,16,SEX_ACT,,semantic_support,(none),tentacle_fucking,P1_SPECIAL_OR_OVERLAP,NO,YES,,330,NO
C013,17,SEX_ACT,,semantic_support,(none),tentacle_rape,P1_SPECIAL_OR_OVERLAP,NO,YES,,443,NO
C014,1,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,biting_breast,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2927,NO
C014,2,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,breast_rest,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2821,NO
C014,3,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,caressing_testicles,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,685,NO
C014,4,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_another's_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,687,NO
C014,5,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_another's_testicles,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1191,NO
C014,6,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,grabbing_own_breast,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2030,NO
C014,7,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,guided_breast_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2031,NO
C014,8,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,hand_grabbing_both_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2982,NO
C014,9,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,imminent_breast_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2931,NO
C014,10,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,kissing_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,689,NO
C014,11,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,nipple_stimulation,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,727,NO
C014,12,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,nipple_tweak,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,47,NO
C014,13,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,poking_with_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1014,NO
C014,14,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,smelling_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,983,NO
C014,15,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,spreading_another's_anus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,787,NO
C014,16,GENITAL,ACTION_INTERACTION,action,ACTION_CONTACT,testicle_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,686,NO
C015,1,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,backboob,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2168,NO
C015,2,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,clitoris,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2016,NO
C015,3,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,clitoris_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,521,NO
C015,4,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,colored_nipples,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,761,NO
C015,5,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,disembodied_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,586,NO
C015,6,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,gigantic_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,582,NO
C015,7,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,gigantic_testicles,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2042,NO
C015,8,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,nipples,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,665,NO
C015,9,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,no_anus,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,948,NO
C015,10,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,no_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,989,NO
C015,11,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,578,NO
C015,12,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,penis_tattoo,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1064,NO
C015,13,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,puffy_nipples,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,726,NO
C015,14,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,small_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,585,NO
C015,15,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,testicle_tattoo,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1098,NO
C015,16,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,veiny_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,583,NO
C016,1,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,babydoll,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2073,NO
C016,2,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,bitchsuit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,2076,NO
C016,3,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,bustier,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2083,NO
C016,4,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,camisole,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2084,NO
C016,5,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,frontless_outfit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2217,NO
C016,6,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,g-string,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2099,NO
C016,7,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,gimp_mask,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2102,NO
C016,8,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,heart_maebari,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2390,NO
C016,9,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,hip_vent,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2219,NO
C016,10,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,micro_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2439,NO
C016,11,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,reverse_bunnysuit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2118,NO
C016,12,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,see-through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2120,NO
C016,13,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,star_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2397,NO
C016,14,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,strapless_bottom,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2121,NO
C016,15,OTHER,CLOTHING_EXPOSURE,visual_state,CLOTHING,thong,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2122,NO
C017,1,GENITAL,,semantic_support,(none),anal_play,P1_SPECIAL_OR_OVERLAP,NO,YES,,163,NO
C017,2,GENITAL,,semantic_support,(none),anal_training,P1_SPECIAL_OR_OVERLAP,NO,YES,,161,NO
C017,3,GENITAL,,semantic_support,(none),areola,P1_SPECIAL_OR_OVERLAP,NO,YES,,2180,NO
C017,4,GENITAL,,semantic_support,(none),areolae,P1_SPECIAL_OR_OVERLAP,NO,YES,,2177,NO
C017,5,GENITAL,,semantic_support,(none),bare_breasts,P1_SPECIAL_OR_OVERLAP,NO,YES,,673,NO
C017,6,GENITAL,,semantic_support,(none),breast_enlargement_pump,P1_SPECIAL_OR_OVERLAP,NO,YES,,575,NO
C017,7,GENITAL,,semantic_support,(none),clitoris_pump,P1_SPECIAL_OR_OVERLAP,NO,YES,,576,NO
C017,8,GENITAL,,semantic_support,(none),nipple_ring_dress,P1_SPECIAL_OR_OVERLAP,NO,YES,,2127,NO
C017,9,GENITAL,,semantic_support,(none),penis_pump,P1_SPECIAL_OR_OVERLAP,NO,YES,,610,NO
C017,10,GENITAL,,semantic_support,(none),testicle_weights,P1_SPECIAL_OR_OVERLAP,NO,YES,,629,NO
C017,11,GENITAL,,semantic_support,(none),vaginal_intercourse,P1_SPECIAL_OR_OVERLAP,NO,YES,,544,NO
C017,12,GENITAL,,semantic_support,(none),visible_nipples,P1_SPECIAL_OR_OVERLAP,NO,YES,,676,NO
C018,1,GENITAL,,(none),ACTION_CONTACT,breast-to-pectoral_docking,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2435,NO
C018,2,GENITAL,,(none),ACTION_CONTACT,clitoris_chain,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1029,NO
C018,3,GENITAL,,(none),ACTION_CONTACT,clitoris_tweak,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,952,NO
C018,4,GENITAL,,(none),ACTION_CONTACT,nipple_push,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1209,NO
C018,5,GENITAL,,(none),ACTION_CONTACT,nipple_rub_through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1212,NO
C018,6,GENITAL,,(none),ACTION_CONTACT,penis_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1088,NO
C018,7,GENITAL,,(none),ACTION_CONTACT,poking_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1027,NO
